%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
289      I1         1.801323509    3.589662688    3.830982122    0.4439054183   0.4526974088   4.063302564    2.18230542     1.922017452    0.02252107805  0.02613259003  0.689027462    3.524287148    3.120909862    0.6542464885   
290      I1         1.548020555    4.340006431    3.804527258    0.1586357021   0.7807575394   4.126543821    2.583368745    0.2619529614   0.1386862285   0.7529831965   0.3126895395   1.615646195    3.293113381    0.5994455001   
291      I1         1.860758497    2.50588423     4.204704216    0.5763089343   0.4435392042   2.505893795    2.60466547     2.315740719    0.1196272876   0.9225216035   0.7947981214   2.043351308    2.452125483    0.5196583607   
292      I1         1.687080142    4.105508484    4.665197178    0.3745234011   0.07942275114  9.688580275    1.090770128    1.568887545    0.08313457829  0.8580595129   0.3295641665   3.412462408    1.830899776    1.538654013    
293      I1         2.345442561    4.444794709    3.664875627    0.1339867501   0.2819903394   0.3695975357   2.87143989     2.847197754    0.06189928623  0.4821512899   0.01787441242  3.14776673     2.497463872    0.442389126    
294      I1         1.905255055    4.19975252     3.751223135    0.307045893    0.6483402606   7.534625544    3.327272653    0.5618529663   0.02119049916  0.8397043971   0.4546272373   3.448648555    1.791037729    0.4892230983   
295      I1         1.812249205    2.690692715    4.929672909    0.0138220575   0.1890601572   1.845591962    2.374188924    0.08861374577  0.01244245986  0.7770561801   0.9854567443   1.963336754    2.963498822    0.397687163    
296      I1         1.66579508     4.24155949     4.75410312     0.5638427568   0.5544699285   2.212150905    2.145568572    2.555939973    0.01958272204  0.03307555439  0.5399611002   2.471254934    2.749600235    0.5008616819   
297      I1         1.446126842    3.851414134    4.876129323    0.8162194583   0.2417438303   8.194513123    1.897459978    2.697099797    0.09615920834  0.1467980166   0.1059934528   2.904560199    1.909105598    0.8650071276   
298      I1         1.51928575     3.607466472    3.533485608    0.9105767505   0.356885533    8.716605469    3.40027001     1.343975291    0.0117222403   0.2731888846   1.052696392    3.474056418    2.522636418    0.7349768872   
299      I1         2.250696324    4.365189906    4.673708299    0.06021600091  0.3221937678   5.220264853    1.474446234    1.035058946    0.01794380659  0.7478327344   0.2230045451   2.809724947    2.12637753     1.213955257    
300      I1         2.464753117    3.80899276     3.696139804    0.5788593947   0.367962828    2.946877912    1.741723812    1.485889901    0.01250996033  0.7073030622   0.422640579    1.736310571    2.446724865    0.9399583639   
301      I1         2.605555556    4.462962963    4.916666667    0.5362962963   0.1733333333   6.516666667    3.083333333    2.944444444    0.1472222222   0.4216666667   0.2334444444   2.842592593    1.916666667    0.1931112444   
302      I1         2.164814815    2.537037037    4.805555556    0.3911111111   0.02814814815  6.516666667    2.990740741    2.944444444    0.1472222222   0.165          0.2334444444   2.935185185    2.194444444    0.2542503023   
303      I1         2.668518519    4.462962963    4.805555556    0.7903703704   0.2096296296   5.416666667    3.083333333    1.388888889    0.1472222222   0.495          0.191          2.287037037    1.546296296    0.2457906942   
304      I1         2.668518519    2.685185185    4.861111111    0.3911111111   0.5            5.783333333    3.175925926    2.055555556    0.01388888889  0.6416666667   0.4456666667   3.398148148    2.287037037    0.1886713565   
305      I1         2.353703704    4.462962963    4.75           0.6088888889   0.1733333333   5.783333333    3.083333333    2.944444444    0.1472222222   0.4583333333   0.6154444444   2.935185185    3.212962963    0.1655753043   
306      I1         2.353703704    4.462962963    4.805555556    0.6451851852   0.06444444444  5.416666667    2.990740741    2.944444444    0.04166666667  0.3483333333   0.573          2.657407407    1.546296296    0.1864397389   
307      I1         2.668518519    4.462962963    4.861111111    0.1733333333   0.4637037037   5.05           3.268518519    2.055555556    0.1472222222   0.715          0.7852222222   3.675925926    3.953703704    0.1774935298   
308      I1         2.668518519    2.907407407    4.75           0.5362962963   0.4637037037   5.05           3.175925926    2.944444444    0.1472222222   0.6783333333   0.06366666667  3.12037037     3.953703704    0.1843968654   
309      I1         2.416666667    3.5            4.75           0.7177777778   0.1733333333   5.416666667    3.083333333    2.944444444    0.1472222222   0.3116666667   0.3607777778   2.935185185    2.37962963     0.1696507923   
310      I1         2.353703704    4.462962963    4.75           0.6451851852   0.06444444444  6.15           2.990740741    2.944444444    0.1472222222   0.385          0.02122222222  2.657407407    3.768518519    0.1713729332   
311      I1         2.668518519    3.796296296    4.75           0.3911111111   0.3185185185   5.416666667    3.083333333    2.055555556    0.1472222222   0.6416666667   0.191          3.12037037     3.398148148    0.1675111795   
312      I1         2.47962963     3.722222222    4.861111111    0.4274074074   0.4637037037   5.416666667    2.990740741    2.944444444    0.1472222222   0.715          0.3183333333   3.12037037     1.546296296    0.1982272901   
313      I1         2.353703704    3.5            4.805555556    0.6451851852   0.1733333333   6.15           2.990740741    2.944444444    0.1472222222   0.4583333333   0.3607777778   2.657407407    3.212962963    0.1827580541   
314      I1         2.668518519    3.12962963     4.861111111    0.2096296296   0.5            5.416666667    3.268518519    0.05555555556  0.1027777778   0.5316666667   0.3183333333   3.490740741    3.861111111    0.1628640505   
315      I1         2.668518519    4.462962963    4.75           0.4274074074   0.3911111111   4.683333333    3.268518519    2.055555556    0.1472222222   0.5316666667   0.2758888889   3.490740741    3.861111111    0.144844973    
316      I1         2.668518519    4.462962963    4.861111111    0.4274074074   0.5            4.683333333    3.453703704    2.055555556    0.1472222222   0.495          0.1061111111   3.490740741    3.305555556    0.1418389056   
317      I1         2.668518519    4.462962963    4.916666667    0.2096296296   0.6088888889   5.783333333    3.175925926    0.05555555556  0.002777777778 0.7883333333   0.02122222222  3.027777778    3.768518519    0.2040252366   
318      I1         2.668518519    2.537037037    4.75           0.4637037037   0.3185185185   6.883333333    3.361111111    0.05555555556  0.1472222222   0.2016666667   0.02122222222  3.12037037     3.861111111    0.2236406965   
319      I1         2.668518519    3.12962963     4.916666667    0.3911111111   0.6088888889   4.683333333    3.361111111    1.055555556    0.1472222222   0.495          0.3607777778   3.768518519    2.287037037    0.1529931595   
320      I1         2.668518519    4.462962963    4.805555556    0.4637037037   0.5            4.683333333    3.361111111    2.722222222    0.1472222222   0.5316666667   0.3607777778   3.768518519    2.75           0.1410582892   
321      I1         2.668518519    4.462962963    4.861111111    0.3911111111   0.4637037037   4.316666667    3.361111111    2.055555556    0.1472222222   0.495          0.3607777778   3.675925926    2.935185185    0.1317855714   
322      I1         2.668518519    2.537037037    4.861111111    0.02814814815  0.6088888889   5.783333333    2.805555556    0.05555555556  0.1027777778   0.935          0.7852222222   2.657407407    3.212962963    0.2719065296   
323      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.495          0.3607777778   3.675925926    3.12037037     0.1150982861   
324      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1113791078   
325      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            3.95           3.361111111    2.944444444    0.09722222222  0.495          0.1485555556   3.861111111    3.953703704    0.1185583205   
326      I1         2.353703704    4.462962963    4.972222222    0.3548148148   0.5            5.05           3.453703704    2.944444444    0.1472222222   0.385          0.3607777778   3.953703704    3.953703704    0.1153514362   
327      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5725925926   4.316666667    3.361111111    2.388888889    0.1472222222   0.4583333333   0.191          3.953703704    3.861111111    0.1275935059   
328      I1         2.353703704    4.462962963    4.972222222    0.3548148148   0.4274074074   5.05           3.453703704    2.944444444    0.04722222222  0.385          0.06366666667  3.675925926    3.212962963    0.1152415726   
329      I1         2.416666667    4.462962963    4.972222222    0.3548148148   0.4637037037   3.95           3.453703704    2.944444444    0.09722222222  0.4216666667   0.1061111111   3.861111111    2.564814815    0.1121996806   
330      I1         2.416666667    4.462962963    4.972222222    0.3548148148   0.4274074074   4.316666667    3.453703704    2.944444444    0.09722222222  0.385          0.06366666667  3.675925926    3.12037037     0.1193851124   
331      I1         2.290740741    4.462962963    4.972222222    0.3548148148   0.5            6.883333333    3.453703704    2.944444444    0.04166666667  0.4583333333   0.3183333333   3.953703704    3.212962963    0.1334309985   
332      I1         2.290740741    4.462962963    4.972222222    0.3185185185   0.3185185185   3.583333333    3.361111111    2.944444444    0.002777777778 0.385          0.2758888889   3.861111111    3.768518519    0.1735874092   
333      I1         2.101851852    4.462962963    4.972222222    0.4637037037   0.5362962963   5.05           3.361111111    2.944444444    0.1416666667   0.3116666667   0.02122222222  3.675925926    1.546296296    0.1499869482   
334      I1         1.787037037    4.462962963    4.916666667    0.02814814815  0.1733333333   6.516666667    2.805555556    2.944444444    0.1472222222   0.6783333333   1.124777778    2.287037037    3.953703704    0.2557267657   
335      I1         2.164814815    2.537037037    4.916666667    0.06444444444  0.7177777778   5.783333333    2.62037037     2.944444444    0.002777777778 0.6416666667   0.02122222222  1.731481481    3.953703704    0.2825983704   
336      I1         2.668518519    4.462962963    4.861111111    0.3185185185   0.3185185185   3.95           3.175925926    0.05555555556  0.1472222222   0.495          0.02122222222  3.583333333    1.546296296    0.1476808799   
337      I1         2.416666667    3.12962963     4.972222222    0.2459259259   0.6088888889   3.95           3.453703704    2.944444444    0.1472222222   0.495          0.02122222222  3.953703704    1.546296296    0.1536148436   
338      I1         2.605555556    3.12962963     4.972222222    0.4637037037   0.5725925926   3.95           3.361111111    0.05555555556  0.002777777778 0.4583333333   0.02122222222  3.12037037     1.546296296    0.167518935    
339      I1         2.416666667    4.462962963    4.972222222    0.6814814815   0.5362962963   4.683333333    3.453703704    2.944444444    0.002777777778 0.495          0.02122222222  3.027777778    3.953703704    0.1930271476   
340      I1         2.605555556    4.462962963    4.75           0.5725925926   0.2096296296   6.883333333    3.083333333    0.05555555556  0.002777777778 0.3116666667   0.02122222222  2.842592593    3.212962963    0.1874630941   
341      I1         2.668518519    3.12962963     4.861111111    0.3185185185   0.5            3.95           3.083333333    0.05555555556  0.002777777778 0.4583333333   0.02122222222  3.490740741    1.546296296    0.1697080992   
342      I1         2.227777778    4.462962963    4.972222222    0.3548148148   0.5362962963   6.883333333    3.453703704    2.944444444    0.002777777778 0.495          0.02122222222  3.12037037     3.861111111    0.1470328215   
343      I1         2.668518519    3.12962963     4.861111111    0.3548148148   0.5            3.583333333    3.361111111    0.05555555556  0.1416666667   0.6416666667   0.02122222222  3.675925926    2.287037037    0.1820684283   
344      I1         2.47962963     4.462962963    4.916666667    0.3185185185   0.5362962963   5.05           3.361111111    2.944444444    0.1027777778   0.4583333333   0.02122222222  3.675925926    3.212962963    0.1395697127   
345      I1         2.668518519    4.166666667    4.972222222    0.2822222222   0.3185185185   5.783333333    3.175925926    0.05555555556  0.1472222222   0.495          1.124777778    3.398148148    3.953703704    0.2000765398   
346      I1         2.668518519    4.462962963    4.694444444    0.3911111111   0.06444444444  2.116666667    2.990740741    0.05555555556  0.002777777778 0.495          0.02122222222  2.287037037    1.546296296    0.2264638392   
347      I1         1.661111111    4.462962963    4.972222222    0.4637037037   0.2096296296   7.983333333    3.083333333    2.944444444    0.002777777778 0.2016666667   0.3183333333   2.842592593    3.953703704    0.2065626819   
348      I1         2.164814815    2.537037037    4.75           0.7903703704   0.06444444444  1.75           2.990740741    2.944444444    0.1472222222   0.2016666667   0.02122222222  1.731481481    3.212962963    0.2499152459   
349      I1         1.598148148    4.462962963    4.75           0.3911111111   0.02814814815  6.883333333    2.805555556    2.944444444    0.1472222222   0.2016666667   1.124777778    2.935185185    3.953703704    0.1808553602   
350      I1         1.787037037    2.537037037    4.916666667    0.3911111111   0.3185185185   3.95           2.805555556    2.944444444    0.002777777778 0.4583333333   0.3607777778   2.194444444    3.953703704    0.1971908821   
351      I1         2.542592593    2.611111111    4.972222222    0.3185185185   0.6088888889   3.216666667    3.453703704    2.944444444    0.1472222222   0.6783333333   1.124777778    3.953703704    3.861111111    0.1861433005   
352      I1         2.668518519    3.055555556    4.861111111    0.2459259259   0.6088888889   0.65           2.990740741    2.944444444    0.1472222222   0.8983333333   0.4032222222   3.398148148    3.953703704    0.3513668951   
353      I1         2.542592593    4.462962963    4.75           0.5725925926   0.1733333333   3.95           2.990740741    1.944444444    0.1472222222   0.3116666667   0.02122222222  3.490740741    1.546296296    0.1652983931   
354      I1         2.353703704    2.537037037    4.861111111    0.5725925926   0.3185185185   5.416666667    3.083333333    1.833333333    0.002777777778 0.275          0.02122222222  2.842592593    3.953703704    0.1868055096   
355      I1         2.101851852    4.462962963    4.972222222    0.3911111111   0.3185185185   5.783333333    3.361111111    2.944444444    0.1472222222   0.605          0.02122222222  3.12037037     3.953703704    0.1991599298   
356      I1         1.787037037    3.055555556    4.861111111    0.3185185185   0.06444444444  3.216666667    2.62037037     2.944444444    0.002777777778 0.275          1.124777778    2.009259259    1.546296296    0.1759423409   
357      I1         1.724074074    2.611111111    4.972222222    0.2096296296   0.2822222222   6.15           2.62037037     2.944444444    0.002777777778 0.3116666667   1.124777778    2.935185185    1.546296296    0.1693533009   
358      I1         1.787037037    2.611111111    4.861111111    0.2096296296   0.1733333333   6.15           2.62037037     2.944444444    0.002777777778 0.3116666667   1.124777778    2.287037037    3.953703704    0.1766587704   
359      I1         1.787037037    4.388888889    4.861111111    0.3185185185   0.137037037    3.95           2.62037037     2.944444444    0.1472222222   0.3116666667   1.082333333    2.287037037    1.546296296    0.1760976092   
360      I1         2.164814815    3.12962963     4.972222222    0.2096296296   0.3185185185   5.05           2.898148148    2.944444444    0.1472222222   0.495          1.124777778    3.861111111    1.546296296    0.1494928895   
361      I1         2.668518519    2.611111111    4.583333333    0.02814814815  0.3185185185   3.216666667    2.898148148    2.055555556    0.1472222222   0.605          1.124777778    3.953703704    1.546296296    0.2925065363   
362      I1         1.535185185    3.12962963     4.972222222    0.2096296296   0.2822222222   6.883333333    2.898148148    2.944444444    0.1472222222   0.385          1.124777778    3.12037037     1.638888889    0.211254937    
363      I1         1.85           2.537037037    4.972222222    0.02814814815  0.2096296296   1.75           2.527777778    2.944444444    0.1472222222   0.3116666667   1.124777778    2.287037037    1.546296296    0.2503201724   
364      I1         2.101851852    3.12962963     4.916666667    0.02814814815  0.02814814815  6.15           2.435185185    2.944444444    0.1416666667   0.3116666667   1.124777778    1.546296296    1.546296296    0.3217629675   
365      I1         1.724074074    3.055555556    4.75           0.3185185185   0.06444444444  3.216666667    2.712962963    2.944444444    0.1472222222   0.3116666667   1.124777778    3.212962963    1.546296296    0.148634993    
366      I1         1.661111111    3.12962963     4.75           0.1007407407   0.02814814815  5.783333333    2.527777778    2.944444444    0.1472222222   0.3116666667   1.124777778    3.212962963    1.546296296    0.2317865325   
367      I1         2.290740741    4.092592593    4.694444444    0.5            0.02814814815  3.95           2.805555556    0.05555555556  0.1472222222   0.275          0.02122222222  2.37962963     1.546296296    0.1889861238   
368      I1         2.668518519    3.87037037     4.972222222    0.2822222222   0.3185185185   7.25           3.453703704    0.1666666667   0.002777777778 0.4583333333   0.02122222222  3.12037037     3.953703704    0.1798594616   
369      I1         2.227777778    3.87037037     4.972222222    0.1007407407   0.3185185185   5.783333333    2.805555556    0.05555555556  0.002777777778 0.495          1.124777778    2.935185185    1.546296296    0.2006939451   
370      I1         2.668518519    3.796296296    4.527777778    0.5725925926   0.1007407407   3.95           3.083333333    0.05555555556  0.1472222222   0.495          0.02122222222  2.564814815    3.953703704    0.2677982247   
371      I1         2.416666667    3.12962963     4.972222222    0.4637037037   0.5            3.216666667    3.268518519    2.944444444    0.1472222222   0.4216666667   0.8276666667   3.953703704    1.546296296    0.1333599667   
372      I1         2.542592593    3.12962963     4.972222222    0.06444444444  0.3185185185   5.05           3.361111111    0.05555555556  0.1472222222   0.495          1.124777778    3.398148148    1.546296296    0.2791130139   
373      I1         2.605555556    4.092592593    4.972222222    0.6814814815   0.4274074074   6.883333333    3.361111111    2.944444444    0.1472222222   0.3116666667   0.06366666667  3.768518519    3.953703704    0.1831374784   
374      I1         2.542592593    2.537037037    4.972222222    0.2096296296   0.5            7.983333333    2.898148148    0.05555555556  0.002777777778 0.495          0.06366666667  3.398148148    3.953703704    0.2090082882   
375      I1         2.416666667    3.12962963     4.972222222    0.3911111111   0.5            5.05           3.453703704    2.944444444    0.002777777778 0.3116666667   0.1061111111   3.861111111    1.546296296    0.1327169438   
376      I1         2.227777778    3.5            4.972222222    0.3911111111   0.5362962963   5.783333333    3.453703704    2.944444444    0.002777777778 0.3116666667   0.7852222222   3.675925926    3.953703704    0.1392151315   
377      I1         2.416666667    4.462962963    4.972222222    0.3548148148   0.5362962963   5.05           3.453703704    0.05555555556  0.002777777778 0.4216666667   0.7852222222   3.861111111    1.546296296    0.2310757175   
378      I1         2.542592593    3.12962963     4.972222222    0.3911111111   0.3911111111   6.15           2.990740741    0.05555555556  0.002777777778 0.3483333333   0.02122222222  2.75           1.546296296    0.1796638535   
379      I1         2.542592593    2.685185185    4.972222222    0.3548148148   0.4637037037   4.683333333    3.083333333    0.9444444444   0.1472222222   0.495          0.06366666667  3.675925926    1.546296296    0.1617500938   
380      I1         2.668518519    4.462962963    4.75           0.3548148148   0.4637037037   5.05           3.083333333    0.05555555556  0.1472222222   0.5316666667   0.02122222222  3.305555556    1.546296296    0.1559724562   
381      I1         2.605555556    3.796296296    4.972222222    0.4274074074   0.3185185185   5.05           3.361111111    2.944444444    0.1472222222   0.495          0.1485555556   3.953703704    3.768518519    0.1656279917   
382      I1         2.668518519    2.611111111    4.972222222    0.3185185185   0.9718518519   0.2833333333   3.453703704    2.055555556    0.002777777778 0.935          1.082333333    1.546296296    1.546296296    0.5525896197   
383      I1         2.164814815    3.12962963     4.861111111    0.2096296296   0.2096296296   3.216666667    2.62037037     2.944444444    0.002777777778 0.275          0.06366666667  2.287037037    3.305555556    0.1788118676   
384      I1         2.353703704    2.537037037    4.805555556    0.2822222222   0.2822222222   2.116666667    2.712962963    2.944444444    0.002777777778 0.4583333333   1.082333333    2.287037037    1.546296296    0.2031889393   
385      I1         2.038888889    2.537037037    4.861111111    0.3185185185   0.3548148148   4.683333333    2.62037037     2.944444444    0.1472222222   0.275          0.8276666667   2.287037037    3.953703704    0.1807977304   
386      I1         2.038888889    2.537037037    4.972222222    0.3185185185   0.3548148148   3.95           2.62037037     2.944444444    0.002777777778 0.165          0.02122222222  1.731481481    1.546296296    0.1952233045   
387      I1         1.85           2.537037037    4.75           0.3185185185   0.1733333333   2.116666667    2.712962963    2.944444444    0.002777777778 0.165          0.1061111111   2.287037037    1.546296296    0.1757160921   
388      I1         2.101851852    2.611111111    4.861111111    0.3185185185   0.06444444444  3.216666667    2.62037037     2.055555556    0.002777777778 0.055          0.7852222222   2.287037037    1.546296296    0.2244299694   
389      I1         1.912962963    3.12962963     4.916666667    0.3185185185   0.06444444444  0.2833333333   2.990740741    2.944444444    0.002777777778 0.275          0.7852222222   1.546296296    1.546296296    0.3781632028   
390      I1         1.85           2.537037037    4.805555556    0.1733333333   0.2822222222   3.216666667    2.435185185    2.944444444    0.002777777778 0.3116666667   0.7852222222   1.731481481    1.546296296    0.2226064888   
391      I1         2.668518519    3.722222222    4.916666667    0.4637037037   0.5362962963   7.983333333    3.361111111    0.05555555556  0.002777777778 0.3483333333   0.02122222222  3.027777778    3.953703704    0.1895929529   
392      I1         2.668518519    2.537037037    4.583333333    0.8266666667   0.5            3.583333333    3.453703704    2.944444444    0.002777777778 0.3116666667   0.02122222222  2.287037037    3.953703704    0.3432249411   
393      I1         2.227777778    4.462962963    4.694444444    0.5362962963   0.137037037    5.05           2.898148148    1.944444444    0.1472222222   0.165          0.02122222222  2.75           1.546296296    0.1542790143   
394      I1         2.164814815    4.462962963    4.972222222    0.2822222222   0.3185185185   7.25           2.898148148    2.944444444    0.002777777778 0.385          0.3607777778   3.305555556    3.953703704    0.1441867246   
395      I1         2.416666667    4.462962963    4.805555556    0.02814814815  0.2096296296   9.816666667    2.805555556    2.055555556    0.002777777778 0.5683333333   0.02122222222  2.75           3.953703704    0.1995319125   
396      I1         2.416666667    4.462962963    4.972222222    0.02814814815  0.4274074074   8.35           2.62037037     2.944444444    0.002777777778 0.605          1.124777778    2.287037037    3.953703704    0.2505195503   
397      I1         2.290740741    4.462962963    4.75           0.5            0.2459259259   9.083333333    3.083333333    2.944444444    0.002777777778 0.275          0.02122222222  3.12037037     3.953703704    0.1433202674   
398      I1         2.47962963     4.462962963    4.75           0.1007407407   0.2096296296   7.25           2.898148148    0.05555555556  0.1472222222   0.4216666667   0.02122222222  3.027777778    3.953703704    0.206100124    
399      I1         2.164814815    4.462962963    4.75           0.7177777778   0.1733333333   9.083333333    2.990740741    2.944444444    0.1472222222   0.01833333333  0.7852222222   3.027777778    3.953703704    0.1756357368   
400      I1         2.605555556    2.537037037    4.972222222    0.6814814815   0.6451851852   4.683333333    3.175925926    2.944444444    0.1472222222   0.3116666667   1.082333333    3.12037037     3.861111111    0.1658536199   
%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
401      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1113791078   
402      I1         2.64962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.106491474    
403      I1         2.47962963     4.462962963    4.972222222    0.4528148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1390357674   
404      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.598          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1372245802   
405      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            5.306666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1118468891   
406      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.5573333333   0.02122222222  3.861111111    3.12037037     0.1459615744   
407      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.1358222222   3.861111111    3.12037037     0.1108105335   
408      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.37037037     0.1105594457   
409      I1         2.30962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1349977054   
410      I1         2.47962963     4.262962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1107708033   
411      I1         2.47962963     4.462962963    4.822222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.140537747    
412      I1         2.47962963     4.462962963    4.972222222    0.2568148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1238094317   
413      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.402          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1112247962   
414      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            3.326666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1161170382   
415      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.111111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1220082621   
416      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.422222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1124321146   
417      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1322222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1113791078   
418      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.3593333333   0.02122222222  3.861111111    3.12037037     0.1292746674   
419      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.611111111    3.12037037     0.1145435409   
420      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    2.87037037     0.1122774626   
421      I1         2.56462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1063459034   
422      I1         2.47962963     4.462962963    4.972222222    0.4038148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1208926768   
423      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.549          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1221786435   
424      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.811666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1111502224   
425      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.486111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1100739165   
426      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.872222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1113791078   
427      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.5078333333   0.02122222222  3.861111111    3.12037037     0.1230468903   
428      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.07852222222  3.861111111    3.12037037     0.1110430688   
429      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.986111111    3.12037037     0.1168310726   
430      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.24537037     0.1109562233   
431      I1         2.39462963     4.462962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1214196115   
432      I1         2.47962963     4.362962963    4.972222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1110786118   
433      I1         2.47962963     4.462962963    4.897222222    0.3548148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1226730541   
434      I1         2.47962963     4.462962963    4.972222222    0.3058148148   0.5            4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1124104747   
435      I1         2.47962963     4.462962963    4.972222222    0.3548148148   0.451          4.316666667    3.361111111    2.722222222    0.1472222222   0.4583333333   0.02122222222  3.861111111    3.12037037     0.1071991074   
