%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil neg_kge        
397      I1         2.470864198    2.492469136    4.805555556    0.4637037037   0.5362962963   9.938888889    2.981481481    0.4969135802   5.972222222    0.2157606561   
398      I1         2.470864198    2.492469136    4.990740741    0.4879012346   0.5362962963   9.45           2.018518519    0.1697530864   5.972222222    0.2174531253   
399      I1         2.470864198    3.140864198    4.990740741    0.5483950617   0.5483950617   7.616666667    2.981481481    0.225308642    5.027777778    0.1646576603   
400      I1         2.434320988    4.487530864    4.787037037    0.5604938272   0.1128395062   5.05           0.01851851852  0.4475308642   3.75           0.1905669385   
%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil neg_kge        
401      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1061268725   
402      I1         2.470864198    2.694469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1066883378   
403      I1         2.470864198    2.492469136    4.992592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1334713611   
404      I1         2.470864198    2.492469136    4.842592593    0.7431851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.160752308    
405      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.4649135802   5.172222222    2.314814815    0.4969135802   3.75           0.113177122    
406      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   6.162222222    2.314814815    0.4969135802   3.75           0.1094072563   
407      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.614814815    0.4969135802   3.75           0.1057366595   
408      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   4.2            0.1327053715   
409      I1         2.322864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1136705369   
410      I1         2.470864198    2.492469136    4.692592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1300490223   
411      I1         2.470864198    2.492469136    4.842592593    0.5471851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1662150234   
412      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.2689135802   5.172222222    2.314814815    0.4969135802   3.75           0.1247577883   
413      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   4.182222222    2.314814815    0.4969135802   3.75           0.1074479427   
414      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.014814815    0.4969135802   3.75           0.1092460671   
415      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4469135802   3.75           0.1061232993   
416      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.3            0.1441816183   
417      I1         2.470864198    2.593469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1062958137   
418      I1         2.470864198    2.492469136    4.917592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1157552952   
419      I1         2.470864198    2.492469136    4.842592593    0.6941851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1196014209   
420      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.4159135802   5.172222222    2.314814815    0.4969135802   3.75           0.1066229069   
421      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.667222222    2.314814815    0.4969135802   3.75           0.1075164984   
422      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.464814815    0.4969135802   3.75           0.1057366595   
423      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.975          0.1120841061   
424      I1         2.396864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1074612481   
425      I1         2.470864198    2.492469136    4.767592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1107828728   
426      I1         2.470864198    2.492469136    4.842592593    0.5961851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1265153398   
427      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3179135802   5.172222222    2.314814815    0.4969135802   3.75           0.1123817318   
428      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   4.677222222    2.314814815    0.4969135802   3.75           0.1060113271   
429      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.164814815    0.4969135802   3.75           0.10633829     
430      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4719135802   3.75           0.1061194696   
431      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.525          0.1186313667   
432      I1         2.470864198    2.542969136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1061796302   
433      I1         2.470864198    2.492469136    4.880092593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1094959182   
434      I1         2.470864198    2.492469136    4.842592593    0.6696851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1083281017   
435      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.75           0.1055424822   
436      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.419722222    2.314814815    0.4969135802   3.75           0.1067251786   
437      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.389814815    0.4969135802   3.75           0.1058219329   
438      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.8625         0.1067519087   
439      I1         2.433864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1061722814   
440      I1         2.470864198    2.492469136    4.805092593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1064487324   
441      I1         2.470864198    2.492469136    4.842592593    0.6206851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1128868926   
442      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3424135802   5.172222222    2.314814815    0.4969135802   3.75           0.1084229414   
443      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   4.924722222    2.314814815    0.4969135802   3.75           0.1058545741   
444      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.239814815    0.4969135802   3.75           0.1061219617   
445      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4844135802   3.75           0.1061194696   
446      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.6375         0.1103246817   
447      I1         2.470864198    2.517719136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1061448413   
448      I1         2.470864198    2.492469136    4.861342593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.107393047    
449      I1         2.470864198    2.492469136    4.842592593    0.6574351852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1060333392   
450      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1056213265   
451      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.295972222    2.314814815    0.4969135802   3.75           0.1064051658   
452      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.352314815    0.4969135802   3.75           0.1060401402   
453      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1058187244   
454      I1         2.452364198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1059936268   
455      I1         2.470864198    2.492469136    4.823842593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1057915068   
456      I1         2.470864198    2.492469136    4.842592593    0.6329351852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.75           0.1084957022   
457      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3546635802   5.172222222    2.314814815    0.4969135802   3.75           0.1070618979   
458      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.048472222    2.314814815    0.4969135802   3.75           0.1059161402   
459      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.277314815    0.4969135802   3.75           0.1061232993   
460      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4906635802   3.75           0.1061307974   
461      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3669135802   5.172222222    2.314814815    0.4969135802   3.69375        0.1076551551   
462      I1         2.470864198    2.517719136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1056936027   
463      I1         2.470864198    2.492469136    4.861342593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1062689836   
464      I1         2.470864198    2.492469136    4.842592593    0.6574351852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.105518772    
465      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.75           0.1055424822   
466      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.295972222    2.314814815    0.4969135802   3.75           0.1059171489   
467      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.352314815    0.4969135802   3.75           0.1055177254   
468      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051628449   
469      I1         2.452364198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1055261403   
470      I1         2.470864198    2.492469136    4.823842593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1059053531   
471      I1         2.470864198    2.492469136    4.842592593    0.6329351852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.75           0.1080043413   
472      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.048472222    2.314814815    0.4969135802   3.75           0.1053924525   
473      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.277314815    0.4969135802   3.75           0.1056195795   
474      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4906635802   3.75           0.1056258647   
475      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.69375        0.1073090607   
476      I1         2.470864198    2.517719136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051683748   
477      I1         2.470864198    2.492469136    4.861342593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1061005196   
478      I1         2.470864198    2.492469136    4.842592593    0.6574351852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1065587607   
479      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049367704   
480      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.295972222    2.314814815    0.4969135802   3.80625        0.1053578455   
481      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.352314815    0.4969135802   3.80625        0.1050750816   
482      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.8625         0.1059529763   
483      I1         2.452364198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1056458899   
484      I1         2.470864198    2.492469136    4.823842593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051508692   
485      I1         2.470864198    2.492469136    4.842592593    0.6329351852   0.3791635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1061893665   
486      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.048472222    2.314814815    0.4969135802   3.80625        0.10503969     
487      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.277314815    0.4969135802   3.80625        0.1051595985   
488      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3791635802   5.172222222    2.314814815    0.4906635802   3.80625        0.105166732    
489      I1         2.470864198    2.517719136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049969401   
490      I1         2.470864198    2.492469136    4.861342593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1052616783   
491      I1         2.470864198    2.492469136    4.842592593    0.6574351852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1063012218   
492      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.4036635802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051347261   
493      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.295972222    2.314814815    0.4969135802   3.80625        0.1051482032   
494      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.352314815    0.4969135802   3.80625        0.1048333938   
495      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.8625         0.1055824725   
496      I1         2.452364198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1054590458   
497      I1         2.470864198    2.492469136    4.823842593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1055324683   
498      I1         2.470864198    2.492469136    4.842592593    0.6329351852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1059833324   
499      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1047962896   
500      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.277314815    0.4969135802   3.80625        0.1049352342   
501      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4906635802   3.80625        0.1049412243   
502      I1         2.470864198    2.505094136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049645448   
503      I1         2.470864198    2.492469136    4.851967593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049873563   
504      I1         2.470864198    2.492469136    4.842592593    0.6513101852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1053155946   
505      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3975385802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049833488   
506      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.234097222    2.314814815    0.4969135802   3.80625        0.1050399764   
507      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.333564815    0.4969135802   3.80625        0.1049323434   
508      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.834375       0.1051048939   
509      I1         2.461614198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051589348   
510      I1         2.470864198    2.492469136    4.833217593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051168899   
511      I1         2.470864198    2.492469136    4.842592593    0.6390601852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.80625        0.1051639355   
512      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3852885802   5.172222222    2.314814815    0.4969135802   3.80625        0.1049962956   
513      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.104852243    
514      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.296064815    0.4969135802   3.80625        0.1049308733   
515      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4937885802   3.80625        0.1049367704   
516      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.172222222    2.314814815    0.4969135802   3.778125       0.1050826546   
517      I1         2.470864198    2.505094136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1048779161   
518      I1         2.470864198    2.492469136    4.851967593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1049112389   
519      I1         2.470864198    2.492469136    4.842592593    0.6513101852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1052700473   
520      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3975385802   5.110347222    2.314814815    0.4969135802   3.80625        0.1048947963   
521      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.333564815    0.4969135802   3.80625        0.1048478399   
522      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.834375       0.1050488774   
523      I1         2.461614198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1050861718   
524      I1         2.470864198    2.492469136    4.833217593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1050241883   
525      I1         2.470864198    2.492469136    4.842592593    0.6390601852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.80625        0.1050418063   
526      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3852885802   5.110347222    2.314814815    0.4969135802   3.80625        0.1049159426   
527      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1047962896   
528      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.296064815    0.4969135802   3.80625        0.1048462977   
529      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4937885802   3.80625        0.104852243    
530      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.110347222    2.314814815    0.4969135802   3.778125       0.1049705598   
531      I1         2.470864198    2.505094136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1048198594   
532      I1         2.470864198    2.492469136    4.851967593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1048639539   
533      I1         2.470864198    2.492469136    4.842592593    0.6513101852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1052516708   
534      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3975385802   5.048472222    2.314814815    0.4969135802   3.80625        0.104834604    
535      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.333564815    0.4969135802   3.80625        0.1047919104   
536      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.834375       0.1050200105   
537      I1         2.461614198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1050412953   
538      I1         2.470864198    2.492469136    4.833217593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1049597673   
539      I1         2.470864198    2.492469136    4.842592593    0.6390601852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.80625        0.1049493352   
540      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3852885802   5.048472222    2.314814815    0.4969135802   3.80625        0.1048643594   
541      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1047441285   
542      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.296064815    0.4969135802   3.80625        0.1048006957   
543      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4937885802   3.80625        0.1047962896   
544      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   5.048472222    2.314814815    0.4969135802   3.778125       0.1048882347   
545      I1         2.470864198    2.505094136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.104766159    
546      I1         2.470864198    2.492469136    4.851967593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1048200264   
547      I1         2.470864198    2.492469136    4.842592593    0.6513101852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1052141309   
548      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3975385802   4.986597222    2.314814815    0.4969135802   3.80625        0.1047780052   
549      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.333564815    0.4969135802   3.80625        0.1047397677   
550      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.834375       0.1049740714   
551      I1         2.461614198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1049903905   
552      I1         2.470864198    2.492469136    4.833217593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1048995859   
553      I1         2.470864198    2.492469136    4.842592593    0.6390601852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.80625        0.1048828905   
554      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3852885802   4.986597222    2.314814815    0.4969135802   3.80625        0.1048167678   
555      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047029013   
556      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.296064815    0.4969135802   3.80625        0.1047485163   
557      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4937885802   3.80625        0.1047441285   
558      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.986597222    2.314814815    0.4969135802   3.778125       0.104829851    
559      I1         2.470864198    2.505094136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047236569   
560      I1         2.470864198    2.492469136    4.851967593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047869171   
561      I1         2.470864198    2.492469136    4.842592593    0.6513101852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1051761533   
562      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3975385802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047321758   
563      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.333564815    0.4969135802   3.80625        0.1046985563   
564      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.834375       0.1049289287   
565      I1         2.461614198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1049456197   
566      I1         2.470864198    2.492469136    4.833217593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1048504448   
567      I1         2.470864198    2.492469136    4.842592593    0.6390601852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1048383462   
568      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3852885802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047802682   
569      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.862847222    2.314814815    0.4969135802   3.80625        0.1046881896   
570      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.296064815    0.4969135802   3.80625        0.1047072734   
571      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4937885802   3.80625        0.1047029013   
572      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.778125       0.1047921859   
573      I1         2.475489198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046108731   
574      I1         2.470864198    2.498781636    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047126784   
575      I1         2.470864198    2.492469136    4.847280093    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047163743   
576      I1         2.470864198    2.492469136    4.842592593    0.6482476852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.10486322     
577      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3944760802   4.924722222    2.314814815    0.4969135802   3.80625        0.104704276    
578      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.955659722    2.314814815    0.4969135802   3.80625        0.1047203104   
579      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.324189815    0.4969135802   3.80625        0.1046985563   
580      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4984760802   3.80625        0.1047029013   
581      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.8203125      0.1047767331   
582      I1         2.466239198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1048144769   
583      I1         2.470864198    2.486156636    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046943441   
584      I1         2.470864198    2.492469136    4.837905093    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047473533   
585      I1         2.470864198    2.492469136    4.842592593    0.6421226852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046949651   
586      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3883510802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047281931   
587      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.893784722    2.314814815    0.4969135802   3.80625        0.1046923702   
588      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.305439815    0.4969135802   3.80625        0.1047072734   
589      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4953510802   3.80625        0.1047029013   
590      I1         2.470864198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.7921875      0.1047079711   
591      I1         2.475489198    2.498781636    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046219585   
592      I1         2.475489198    2.492469136    4.847280093    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046255571   
593      I1         2.475489198    2.492469136    4.842592593    0.6482476852   0.3914135802   4.924722222    2.314814815    0.4969135802   3.80625        0.1047235462   
594      I1         2.475489198    2.492469136    4.842592593    0.6451851852   0.3944760802   4.924722222    2.314814815    0.4969135802   3.80625        0.1046096827   
595      I1         2.475489198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.955659722    2.314814815    0.4969135802   3.80625        0.1046274572   
596      I1         2.475489198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.324189815    0.4969135802   3.80625        0.1046064746   
597      I1         2.475489198    2.492469136    4.842592593    0.6451851852   0.3914135802   4.924722222    2.314814815    0.4984760802   3.80625        0.1046108731   
