%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
309      I1         1.77962963     2.542592593    3.796296296    0.3548148148   0.2822222222   5.416666667    2.712962963    2.805555556    1.166666667    0.04722222222  0.09166666667  1.124777778    0.3679608484   
310      I1         1.464814815    2.542592593    2.981481481    0.3911111111   0.3185185185   1.016666667    3.453703704    3.083333333    2.611111111    0.04722222222  0.01833333333  0.02122222222  0.43536828     
311      I1         1.77962963     1.787037037    3.87037037     0.6451851852   0.3185185185   1.016666667    2.990740741    2.527777778    2.944444444    0.04722222222  0.01833333333  1.124777778    0.3323920096   
312      I1         1.842592593    1.598148148    3.796296296    0.5725925926   0.02814814815  5.416666667    2.712962963    2.064814815    2.944444444    0.04722222222  0.01833333333  0.02122222222  0.3213707836   
313      I1         1.716666667    1.598148148    4.462962963    0.5725925926   0.02814814815  3.216666667    2.712962963    2.342592593    2.944444444    0.09722222222  0.01833333333  1.124777778    0.3319667583   
314      I1         1.968518519    2.101851852    2.537037037    0.6451851852   0.2096296296   3.216666667    3.175925926    2.157407407    2.277777778    0.06944444444  0.01833333333  1.124777778    0.5111657694   
315      I1         1.653703704    1.598148148    3.87037037     0.5362962963   0.137037037    0.2833333333   2.898148148    2.990740741    1.944444444    0.04722222222  0.01833333333  1.124777778    0.3237709199   
316      I1         1.464814815    2.668518519    4.314814815    0.3548148148   0.5            0.65           2.990740741    3.453703704    1.388888889    0.04722222222  0.2016666667   1.124777778    0.3491130636   
317      I1         1.653703704    1.157407407    4.092592593    0.4637037037   0.02814814815  4.316666667    2.712962963    2.712962963    2.611111111    0.04722222222  0.01833333333  0.02122222222  0.3956487343   
318      I1         1.716666667    2.101851852    3.574074074    0.4637037037   0.5            0.2833333333   2.712962963    3.453703704    2.055555556    0.08055555556  0.09166666667  0.02122222222  0.3282454995   
319      I1         1.716666667    2.668518519    3.944444444    0.3548148148   0.4637037037   1.383333333    2.712962963    3.361111111    1.055555556    0.04722222222  0.3116666667   0.02122222222  0.3242279235   
320      I1         1.905555556    1.598148148    3.351851852    0.6451851852   0.3548148148   0.2833333333   2.712962963    3.268518519    2.944444444    0.04722222222  0.01833333333  1.124777778    0.3933010198   
321      I1         1.653703704    1.912962963    3.574074074    0.4637037037   0.4637037037   1.016666667    3.175925926    2.990740741    2.166666667    0.002777777778 0.01833333333  1.124777778    0.4580181753   
322      I1         1.842592593    1.598148148    4.092592593    0.5362962963   0.137037037    0.2833333333   2.805555556    2.342592593    1.944444444    0.1027777778   0.01833333333  0.7852222222   0.3911687474   
323      I1         1.464814815    2.101851852    4.166666667    0.3548148148   0.2822222222   3.583333333    2.712962963    3.453703704    1.388888889    0.1472222222   0.2016666667   1.124777778    0.3549961377   
324      I1         1.77962963     2.47962963     4.166666667    0.02814814815  0.2096296296   9.816666667    2.712962963    2.712962963    0.9444444444   0.08055555556  0.2016666667   0.02122222222  0.5724378376   
325      I1         1.968518519    2.353703704    4.314814815    0.02814814815  0.2459259259   6.516666667    2.712962963    1.87962963     2.944444444    0.08055555556  0.3483333333   1.124777778    0.3909677364   
326      I1         1.716666667    1.661111111    3.203703704    0.6088888889   0.1733333333   0.2833333333   2.805555556    2.712962963    2.944444444    0.09166666667  0.01833333333  0.02122222222  0.3345157536   
327      I1         1.77962963     1.598148148    4.314814815    0.6451851852   0.1007407407   3.583333333    2.990740741    2.990740741    1.944444444    0.075          0.01833333333  1.124777778    0.3747673171   
328      I1         1.842592593    2.668518519    3.944444444    0.2096296296   0.3548148148   6.883333333    2.712962963    2.342592593    0.05555555556  0.1027777778   0.7883333333   1.124777778    0.4013923728   
329      I1         1.968518519    2.668518519    3.87037037     0.02814814815  0.6451851852   6.883333333    2.990740741    1.972222222    2.944444444    0.1027777778   0.9716666667   1.124777778    0.428854429    
330      I1         1.464814815    2.605555556    3.722222222    0.2459259259   0.02814814815  6.883333333    3.453703704    2.62037037     0.05555555556  0.04722222222  0.01833333333  1.124777778    0.4159812433   
331      I1         1.968518519    2.668518519    4.388888889    0.1733333333   0.3185185185   6.883333333    2.712962963    1.87962963     1.944444444    0.008333333333 0.4583333333   1.124777778    0.3282967321   
332      I1         1.968518519    1.724074074    3.944444444    0.4637037037   0.2459259259   5.416666667    2.712962963    1.87962963     2.944444444    0.04722222222  0.09166666667  1.124777778    0.3125805473   
333      I1         1.968518519    1.598148148    3.796296296    0.6451851852   0.1007407407   4.683333333    2.990740741    1.972222222    2.944444444    0.04722222222  0.275          1.124777778    0.3657226128   
334      I1         1.77962963     1.598148148    3.574074074    0.6088888889   0.2096296296   3.583333333    2.805555556    2.527777778    2.944444444    0.08055555556  0.01833333333  0.6578888889   0.2908403202   
335      I1         1.968518519    2.290740741    4.314814815    0.3548148148   0.3185185185   3.583333333    2.712962963    2.342592593    0.05555555556  0.03055555556  0.2016666667   1.124777778    0.3632008115   
336      I1         1.968518519    2.668518519    4.092592593    0.4637037037   0.2096296296   9.45           3.268518519    2.712962963    0.05555555556  0.04722222222  0.3116666667   1.124777778    0.5336692716   
337      I1         1.464814815    2.542592593    4.462962963    0.3548148148   0.2096296296   2.116666667    3.453703704    2.805555556    0.05555555556  0.08611111111  0.01833333333  1.124777778    0.4265042685   
338      I1         1.968518519    2.542592593    3.87037037     0.02814814815  0.02814814815  6.883333333    3.361111111    2.25           2.944444444    0.002777777778 0.7883333333   1.124777778    0.5342289344   
339      I1         1.527777778    2.605555556    3.87037037     0.3911111111   0.3185185185   0.2833333333   2.712962963    3.453703704    2.944444444    0.04722222222  0.275          1.124777778    0.375804618    
340      I1         1.968518519    2.668518519    3.574074074    0.5725925926   0.6088888889   0.2833333333   2.990740741    2.712962963    2.944444444    0.1361111111   0.8983333333   1.124777778    0.4395042957   
341      I1         1.464814815    2.668518519    3.87037037     0.3548148148   0.5725925926   2.116666667    2.712962963    3.453703704    2.722222222    0.1472222222   0.3483333333   0.02122222222  0.3436265931   
342      I1         1.968518519    2.668518519    4.018518519    0.4637037037   0.3185185185   0.65           2.712962963    2.712962963    2.722222222    0.05277777778  0.385          1.124777778    0.3397848442   
343      I1         1.653703704    2.668518519    3.87037037     0.4637037037   0.3185185185   2.116666667    3.175925926    2.805555556    2.944444444    0.08055555556  0.4583333333   1.124777778    0.3862038313   
344      I1         1.968518519    2.668518519    3.796296296    0.2459259259   0.3185185185   0.2833333333   2.712962963    2.62037037     0.9444444444   0.01388888889  0.4583333333   1.124777778    0.3746175354   
345      I1         1.77962963     2.668518519    4.092592593    0.4637037037   0.5            4.316666667    2.712962963    2.712962963    2.944444444    0.06944444444  0.2016666667   0.02122222222  0.3098412111   
346      I1         1.464814815    2.668518519    3.87037037     0.4637037037   0.5362962963   3.583333333    2.990740741    3.453703704    2.944444444    0.09722222222  0.01833333333  0.02122222222  0.3404153917   
347      I1         1.842592593    2.668518519    4.314814815    0.6088888889   0.5725925926   0.65           2.898148148    3.453703704    2.944444444    0.09722222222  0.385          0.02122222222  0.3425234146   
348      I1         1.653703704    2.164814815    3.796296296    0.4637037037   0.2459259259   7.616666667    2.712962963    2.712962963    2.944444444    0.1194444444   0.01833333333  0.02122222222  0.344324657    
349      I1         1.968518519    2.668518519    3.574074074    0.4637037037   0.5362962963   4.683333333    2.990740741    3.268518519    2.944444444    0.1027777778   0.5683333333   0.02122222222  0.4579918731   
350      I1         1.464814815    2.542592593    3.87037037     0.3548148148   0.02814814815  4.683333333    3.361111111    3.268518519    1.166666667    0.04722222222  0.01833333333  0.02122222222  0.3968776455   
351      I1         1.590740741    2.353703704    4.314814815    0.5362962963   0.5362962963   0.2833333333   2.712962963    3.175925926    2.944444444    0.1138888889   0.01833333333  0.02122222222  0.29594535     
352      I1         1.968518519    2.668518519    3.203703704    0.02814814815  0.9718518519   6.883333333    3.175925926    2.712962963    0.05555555556  0.1083333333   0.9716666667   1.124777778    0.6215761485   
353      I1         1.968518519    2.668518519    3.87037037     0.02814814815  0.02814814815  9.083333333    3.361111111    1.87962963     0.05555555556  0.04722222222  0.9716666667   1.124777778    0.5549190399   
354      I1         1.464814815    2.164814815    4.092592593    0.5            0.5            0.2833333333   3.083333333    3.175925926    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.3294966818   
355      I1         1.968518519    2.668518519    4.092592593    0.02814814815  0.8992592593   1.016666667    2.712962963    2.712962963    2.944444444    0.01944444444  0.09166666667  0.02122222222  0.4139853345   
356      I1         1.716666667    2.668518519    4.314814815    0.5            0.6814814815   0.2833333333   2.805555556    2.990740741    2.944444444    0.08611111111  0.3116666667   0.02122222222  0.3338189924   
357      I1         1.464814815    2.605555556    4.462962963    0.3548148148   0.3911111111   0.2833333333   2.712962963    3.453703704    1.722222222    0.1027777778   0.09166666667  0.2758888889   0.364414561    
358      I1         1.842592593    2.164814815    3.87037037     0.6814814815   0.5            0.2833333333   2.805555556    3.083333333    2.944444444    0.1472222222   0.2383333333   1.124777778    0.5017546896   
359      I1         1.968518519    2.164814815    4.092592593    0.5            0.02814814815  3.95           2.990740741    1.87962963     2.944444444    0.002777777778 0.01833333333  1.124777778    0.4308616099   
360      I1         1.842592593    1.598148148    4.314814815    0.6088888889   0.3185185185   3.583333333    2.805555556    2.527777778    2.944444444    0.06388888889  0.01833333333  0.02122222222  0.3156682853   
361      I1         1.968518519    2.668518519    3.944444444    0.6451851852   0.02814814815  3.583333333    3.453703704    2.62037037     2.944444444    0.06388888889  0.3116666667   0.02122222222  0.4853385377   
362      I1         1.968518519    2.668518519    3.87037037     0.3548148148   0.3185185185   6.516666667    2.712962963    1.87962963     2.944444444    0.1027777778   0.3116666667   0.02122222222  0.2816155552   
363      I1         1.905555556    2.164814815    3.87037037     0.4637037037   0.06444444444  6.516666667    2.712962963    1.87962963     2.944444444    0.1361111111   0.01833333333  0.02122222222  0.3014836215   
364      I1         1.968518519    2.164814815    3.87037037     0.3548148148   0.1007407407   6.516666667    2.712962963    1.87962963     2.944444444    0.06388888889  0.2383333333   0.02122222222  0.3100020365   
365      I1         1.77962963     2.164814815    3.87037037     0.4637037037   0.3185185185   4.316666667    2.712962963    2.157407407    2.944444444    0.1027777778   0.01833333333  0.02122222222  0.27259396     
366      I1         1.968518519    1.346296296    2.537037037    0.02814814815  0.02814814815  8.35           3.453703704    2.25           0.05555555556  0.05833333333  0.01833333333  1.124777778    0.726845709    
367      I1         1.716666667    1.409259259    3.796296296    0.3548148148   0.02814814815  6.15           2.712962963    2.435185185    0.05555555556  0.09722222222  0.01833333333  1.124777778    0.4166841587   
368      I1         1.968518519    1.661111111    3.5            0.6088888889   0.2096296296   5.783333333    2.990740741    1.87962963     2.944444444    0.1027777778   0.01833333333  0.02122222222  0.3657855401   
369      I1         1.968518519    2.668518519    3.5            0.1733333333   0.3185185185   5.783333333    2.805555556    1.972222222    0.05555555556  0.05277777778  0.275          1.124777778    0.3607210385   
370      I1         1.716666667    2.164814815    4.166666667    0.5725925926   0.2459259259   0.2833333333   2.712962963    3.453703704    0.05555555556  0.03055555556  0.01833333333  0.3607777778   0.3263527252   
371      I1         1.968518519    2.668518519    3.944444444    0.1733333333   0.6088888889   6.883333333    2.990740741    2.712962963    0.05555555556  0.002777777778 0.4583333333   1.124777778    0.4586838649   
372      I1         1.653703704    2.542592593    4.462962963    0.6088888889   0.3185185185   0.2833333333   2.990740741    3.453703704    0.9444444444   0.075          0.01833333333  0.02122222222  0.3466314999   
373      I1         1.842592593    2.668518519    4.018518519    0.4637037037   0.02814814815  3.583333333    2.898148148    2.62037037     0.05555555556  0.06944444444  0.3116666667   1.124777778    0.3888410581   
374      I1         1.590740741    1.85           4.092592593    0.5            0.3185185185   1.383333333    2.805555556    3.453703704    0.05555555556  0.09722222222  0.01833333333  0.02122222222  0.3131536901   
375      I1         1.716666667    2.101851852    4.388888889    0.4637037037   0.3185185185   0.2833333333   2.712962963    3.453703704    0.05555555556  0.04722222222  0.2383333333   1.124777778    0.3372522952   
376      I1         1.905555556    1.975925926    3.574074074    0.6088888889   0.02814814815  3.583333333    2.898148148    2.712962963    0.05555555556  0.075          0.01833333333  0.02122222222  0.3562622085   
377      I1         1.968518519    1.598148148    3.574074074    0.6451851852   0.02814814815  4.683333333    3.361111111    1.972222222    0.05555555556  0.075          0.01833333333  1.124777778    0.4504149172   
378      I1         1.716666667    2.668518519    3.87037037     0.3548148148   0.3185185185   3.583333333    2.712962963    2.805555556    0.05555555556  0.1027777778   0.055          0.02122222222  0.3389286136   
379      I1         1.653703704    2.47962963     4.240740741    0.4637037037   0.3185185185   4.683333333    2.990740741    3.453703704    0.05555555556  0.08055555556  0.2016666667   0.02122222222  0.3784139661   
380      I1         1.968518519    2.668518519    3.944444444    0.6451851852   0.02814814815  6.516666667    2.990740741    1.87962963     0.05555555556  0.08055555556  0.01833333333  0.02122222222  0.3843617254   
381      I1         1.968518519    2.668518519    3.944444444    0.3548148148   0.3185185185   5.783333333    2.712962963    1.87962963     1.611111111    0.05833333333  0.01833333333  0.02122222222  0.3197130233   
382      I1         1.842592593    2.416666667    4.240740741    0.3548148148   0.2822222222   6.516666667    2.712962963    1.87962963     1.944444444    0.08055555556  0.2383333333   0.3607777778   0.3194027139   
383      I1         1.968518519    2.668518519    4.018518519    0.2459259259   0.6814814815   3.216666667    2.712962963    2.157407407    2.944444444    0.05277777778  0.3116666667   1.124777778    0.2888651836   
384      I1         1.968518519    2.668518519    3.351851852    0.06444444444  0.6814814815   5.05           2.712962963    1.972222222    2.944444444    0.05277777778  0.09166666667  0.02122222222  0.2847286643   
385      I1         1.464814815    2.668518519    4.092592593    0.2459259259   0.7903703704   3.583333333    3.453703704    3.175925926    2.944444444    0.09722222222  0.01833333333  0.02122222222  0.5469816091   
386      I1         1.968518519    2.668518519    3.12962963     0.06444444444  0.3185185185   6.883333333    2.712962963    1.87962963     2.944444444    0.01388888889  0.3116666667   0.02122222222  0.2902529074   
387      I1         1.464814815    2.164814815    4.240740741    0.02814814815  0.02814814815  8.35           2.157407407    2.25           2.944444444    0.1472222222   0.1283333333   0.02122222222  0.3529564505   
388      I1         1.464814815    2.668518519    4.462962963    0.06444444444  0.1007407407   9.816666667    2.712962963    2.712962963    2.944444444    0.09722222222  0.8983333333   1.124777778    0.4200583983   
389      I1         1.968518519    2.668518519    2.537037037    0.02814814815  0.2096296296   9.816666667    3.083333333    2.712962963    2.944444444    0.08611111111  0.9716666667   1.124777778    0.5920615052   
390      I1         1.968518519    2.668518519    3.944444444    0.1007407407   0.3185185185   6.883333333    2.712962963    1.87962963     2.944444444    0.05277777778  0.6783333333   0.02122222222  0.2944860184   
391      I1         1.653703704    2.542592593    4.240740741    0.1733333333   0.137037037    9.816666667    2.712962963    1.87962963     2.944444444    0.08055555556  0.6783333333   0.02122222222  0.2805211242   
392      I1         1.968518519    2.668518519    4.314814815    0.2459259259   0.02814814815  9.816666667    2.898148148    1.87962963     2.944444444    0.09166666667  0.9716666667   0.02122222222  0.4513472234   
393      I1         1.716666667    2.668518519    4.240740741    0.1007407407   0.4637037037   7.983333333    2.712962963    2.157407407    2.944444444    0.06388888889  0.6783333333   0.02122222222  0.2853921914   
394      I1         1.842592593    2.290740741    3.796296296    0.1733333333   0.3185185185   9.083333333    2.712962963    1.87962963     2.944444444    0.04722222222  0.385          0.02122222222  0.3070230599   
395      I1         1.968518519    2.668518519    3.87037037     0.02814814815  0.7903703704   0.2833333333   2.712962963    3.453703704    2.944444444    0.09166666667  0.8983333333   1.124777778    0.525720114    
396      I1         1.716666667    2.668518519    4.240740741    0.2096296296   0.3185185185   6.883333333    2.712962963    2.064814815    2.944444444    0.08055555556  0.6783333333   1.124777778    0.265755623    
397      I1         1.653703704    2.542592593    4.462962963    0.1733333333   0.2822222222   9.083333333    2.712962963    1.87962963     2.944444444    0.08055555556  0.6783333333   1.039888889    0.2701198805   
398      I1         1.716666667    2.668518519    4.462962963    0.1733333333   0.3185185185   9.083333333    2.712962963    1.87962963     2.944444444    0.06388888889  0.9716666667   1.039888889    0.4892564555   
399      I1         1.464814815    2.353703704    4.314814815    0.2459259259   0.137037037    6.516666667    2.435185185    2.342592593    2.944444444    0.1305555556   0.3116666667   1.124777778    0.2829295858   
400      I1         1.653703704    2.542592593    4.240740741    0.1733333333   0.3185185185   7.983333333    2.712962963    2.064814815    2.944444444    0.09722222222  0.495          1.039888889    0.2776872563   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
401      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2548725187   
402      I1         1.05841181     1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2533161836   
403      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2396574207   
404      I1         0.8884118105   1.248939516    4.48415467     0.1443157283   0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.3410696468   
405      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.4721075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.3474224696   
406      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   6.441772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2603568145   
407      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.395568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2685819302   
408      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    3.21108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2542167738   
409      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.4911622616   1.034462462    0.325975405    
410      I1         0.7184118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2575725909   
411      I1         0.8884118105   1.078939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.3050741038   
412      I1         0.8884118105   1.248939516    4.28415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2554807205   
413      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.2761075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2470300139   
414      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.249255077    
415      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.3321551847   
416      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.71108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2587273953   
417      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.652056553    0.1391388247   0.3921622616   1.034462462    0.2568096281   
418      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1241388247   0.3921622616   1.034462462    0.2548725187   
419      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.2931622616   1.034462462    0.2410527996   
420      I1         0.8884118105   1.248939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9198624622   0.2646688757   
421      I1         1.05841181     1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2417644495   
422      I1         0.8884118105   1.588939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2594071007   
423      I1         0.8884118105   1.418939516    4.48415467     0.1443157283   0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.263117187    
424      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.4721075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2655479722   
425      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   6.441772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2466229135   
426      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.395568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2848446689   
427      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    3.21108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2469194584   
428      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.4911622616   1.034462462    0.2580765672   
429      I1         0.7184118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2394551942   
430      I1         0.8884118105   1.418939516    4.28415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2395771583   
431      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.2761075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2685514022   
432      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   4.461772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2321684952   
433      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    1.895568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2666709044   
434      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.71108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2312133889   
435      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.652056553    0.1391388247   0.3921622616   1.034462462    0.2411016756   
436      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1241388247   0.3921622616   1.034462462    0.2396574207   
437      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.2931622616   1.034462462    0.257195891    
438      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9198624622   0.2396085219   
439      I1         0.9734118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.240356189    
440      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2465393086   
441      I1         0.8884118105   1.418939516    4.48415467     0.09531572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2378450608   
442      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.4231075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2435020233   
443      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.946772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2429854742   
444      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.270568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2608271012   
445      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    3.08608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2435811712   
446      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1466388247   0.3921622616   1.034462462    0.2396574207   
447      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.4416622616   1.034462462    0.242788573    
448      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.091762462    0.2402993542   
449      I1         0.8034118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2393781228   
450      I1         0.8884118105   1.333939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2418121966   
451      I1         0.8884118105   1.418939516    4.38415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2384442229   
452      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3251075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2497572329   
453      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   4.956772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2357901991   
454      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2346508126   
455      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.83608724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2353527145   
456      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.802056553    0.1391388247   0.3921622616   1.034462462    0.2396574207   
457      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1316388247   0.3921622616   1.034462462    0.2396574207   
458      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3426622616   1.034462462    0.2454995529   
459      I1         0.8884118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.145568572    2.96108724     2.952056553    0.1391388247   0.3921622616   0.9771624622   0.2394546081   
460      I1         0.9734118105   1.418939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2387794514   
461      I1         0.8884118105   1.503939516    4.48415467     0.04631572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.2304941257   
462      I1         0.8884118105   1.418939516    4.48415467     0.09531572826  0.3741075441   5.451772094    2.020568572    2.96108724     2.952056553    0.1391388247   0.3921622616   1.034462462    0.254561428    
