%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       neg_kge        
287      I1         1.921550885    1.542045094    4.264413472    0.6064637601   0.9087467498   4.884283603    1.546078346    1.874189532    1.546148052    0.1322142796   0.3571565172   0.4134329039   0.9221477271   1.073199653    
288      I1         1.151278613    2.432352504    3.665054857    0.9614109575   0.5132588444   5.275197541    2.54342476     1.037282727    1.333829325    0.05529281202  0.6233839663   0.2535399779   0.7329417362   1.128485028    
289      I1         1.101323509    1.926213285    2.941309496    0.4439054183   0.4526974088   4.063302564    2.18230542     2.60168121     0.450421561    0.003959483338 0.5952331478   0.9279332288   0.6453966659   1.183569705    
290      I1         0.8480205554   2.564005466    2.906036344    0.1586357021   0.7807575394   4.126543821    2.583368745    1.218294135    2.77372457     0.1140883631   0.2701244713   0.05301221558  0.7129004453   1.042555022    
291      I1         1.160758497    1.005001595    3.439605621    0.5763089343   0.4435392042   2.505893795    2.60466547     2.929783932    2.392545753    0.1397760005   0.686605707    0.2490722397   0.3832331894   1.362313392    
292      I1         0.9870801418   2.364682212    4.053596237    0.3745234011   0.07942275114  9.688580275    1.090770128    2.307406288    1.662691566    0.1300090171   0.2847020287   0.8766727676   0.139712712    2.12219027     
293      I1         1.645442561    2.653075503    2.719834169    0.1339867501   0.2819903394   0.3695975357   2.87143989     3.372664795    1.237985725    0.07305322574  0.01544124633  0.755336269    0.401005838    0.4928218098   
294      I1         1.205255055    2.444789642    2.83496418     0.307045893    0.6483402606   7.534625544    3.327272653    1.468210805    0.4238099832   0.127227939    0.3927408071   0.8932604974   0.1240867896   1.161962804    
295      I1         1.112249205    1.162088808    4.406230546    0.0138220575   0.1890601572   1.845591962    2.374188924    1.073844788    0.2488491971   0.1177357849   0.8513108      0.2123935679   0.5836915382   1.209956794    
296      I1         0.9657950803   2.480325566    4.172137493    0.5638427568   0.5544699285   2.212150905    2.145568572    3.129949977    0.3916544408   0.005011447635 0.4664585421   0.4452232619   0.499843292    1.380807185    
297      I1         0.7461268417   2.148702014    4.334839097    0.8162194583   0.2417438303   8.194513123    1.897459978    3.247583164    1.923184167    0.02224212373  0.09156502464  0.6438503953   0.1703693943   1.954836621    
298      I1         0.8192857502   1.941346502    2.544647477    0.9105767505   0.356885533    8.716605469    3.40027001     2.119979409    0.2344448061   0.04139225524  0.909397407    0.9049074618   0.4108734758   1.883700886    
299      I1         1.550696324    2.58541142     4.064944398    0.06021600091  0.3221937678   5.220264853    1.474446234    1.862549122    0.3588761318   0.1133079901   0.1926479054   0.6003779156   0.2555399919   1.851006764    
300      I1         1.764753117    2.112643846    2.761519739    0.5788593947   0.367962828    2.946877912    1.741723812    2.238241584    0.2501992066   0.1071671306   0.3651083536   0.1083247658   0.3811161472   1.606566174    
301      I1         1.275925926    1.409259259    2.537037037    0.02814814815  0.02814814815  6.883333333    3.083333333    2.712962963    2.944444444    0.075          0.01833333333  1.124777778    0.5            0.8047092111   
302      I1         1.590740741    1.661111111    3.203703704    0.3185185185   0.02814814815  0.65           2.62037037     1.87962963     2.944444444    0.1083333333   0.3116666667   0.1061111111   0.9718518519   0.4269196404   
303      I1         1.716666667    2.164814815    3.055555556    0.3185185185   0.9718518519   6.15           2.990740741    1.046296296    0.05555555556  0.09166666667  0.3116666667   0.2758888889   0.8992592593   0.4585759399   
304      I1         1.77962963     1.912962963    4.462962963    0.137037037    0.02814814815  5.416666667    2.527777778    2.712962963    0.05555555556  0.1083333333   0.01833333333  0.3607777778   0.9355555556   0.4148224008   
305      I1         1.401851852    1.157407407    2.907407407    0.3185185185   0.02814814815  5.05           2.62037037     2.990740741    2.944444444    0.1138888889   0.275          0.4032222222   0.8266666667   0.4397978111   
306      I1         1.15           1.283333333    3.277777778    0.06444444444  0.02814814815  6.516666667    2.064814815    3.453703704    2.944444444    0.1083333333   0.165          0.02122222222  0.9718518519   0.8246409527   
307      I1         1.653703704    1.598148148    3.12962963     0.3185185185   0.02814814815  0.65           2.712962963    2.25           0.05555555556  0.1083333333   0.3116666667   0.3607777778   0.9718518519   0.4060213434   
308      I1         1.653703704    2.542592593    2.537037037    0.3185185185   0.1007407407   3.216666667    2.990740741    1.787037037    2.944444444    0.075          0.3116666667   0.3183333333   0.8266666667   0.3247305426   
309      I1         1.338888889    1.535185185    2.685185185    0.1733333333   0.02814814815  0.2833333333   2.62037037     2.712962963    2.055555556    0.1194444444   0.01833333333  0.7852222222   0.5            0.5302106493   
310      I1         1.716666667    2.353703704    2.537037037    0.3185185185   0.8992592593   6.516666667    2.990740741    1.787037037    2.944444444    0.05833333333  0.3116666667   0.3607777778   0.9355555556   0.3580075094   
311      I1         1.842592593    2.668518519    2.537037037    0.3185185185   0.02814814815  6.516666667    3.083333333    1.694444444    1.944444444    0.075          0.3116666667   0.7852222222   0.9718518519   0.4096082895   
312      I1         1.653703704    2.542592593    2.833333333    0.3185185185   0.02814814815  3.216666667    3.083333333    1.138888889    2.944444444    0.01388888889  0.3116666667   0.02122222222  0.862962963    0.3818868859   
313      I1         1.842592593    2.668518519    2.537037037    0.3185185185   0.6814814815   3.216666667    2.990740741    1.787037037    2.944444444    0.1027777778   0.055          0.06366666667  0.7177777778   0.3379501532   
314      I1         1.716666667    2.668518519    2.537037037    0.3185185185   0.6814814815   3.216666667    2.990740741    1.787037037    2.944444444    0.1083333333   0.275          0.02122222222  0.7540740741   0.3554508097   
315      I1         1.968518519    2.668518519    2.537037037    0.1007407407   0.5            2.85           2.898148148    1.138888889    2.944444444    0.08055555556  0.01833333333  0.3607777778   0.6814814815   0.3621777694   
316      I1         1.716666667    2.668518519    2.537037037    0.3185185185   0.6814814815   3.216666667    2.805555556    2.62037037     1.944444444    0.05833333333  0.01833333333  0.3607777778   0.7903703704   0.3161522772   
317      I1         1.968518519    2.668518519    2.537037037    0.3185185185   0.9718518519   1.016666667    2.805555556    2.527777778    1.944444444    0.075          0.01833333333  0.3607777778   0.862962963    0.3402741806   
318      I1         1.968518519    2.605555556    2.537037037    0.02814814815  0.6814814815   2.116666667    3.453703704    2.25           1.055555556    0.075          0.01833333333  0.02122222222  0.7540740741   0.5931411982   
319      I1         1.77962963     2.227777778    2.537037037    0.3185185185   0.9718518519   6.883333333    2.527777778    3.453703704    0.05555555556  0.08055555556  0.01833333333  0.8276666667   0.9718518519   0.4261362996   
320      I1         1.842592593    2.668518519    2.537037037    0.3185185185   0.9355555556   6.883333333    2.62037037     2.25           2.944444444    0.06944444444  0.01833333333  0.7852222222   0.8266666667   0.2729476029   
321      I1         1.905555556    2.668518519    2.537037037    0.3185185185   0.9718518519   2.116666667    2.712962963    2.712962963    2.944444444    0.06388888889  0.01833333333  1.082333333    0.8266666667   0.2707886511   
322      I1         1.77962963     2.668518519    2.537037037    0.3185185185   0.9718518519   1.75           2.62037037     2.712962963    2.944444444    0.075          0.01833333333  0.8276666667   0.7903703704   0.2654251522   
323      I1         1.77962963     2.668518519    2.537037037    0.2096296296   0.9718518519   3.95           2.62037037     2.712962963    2.944444444    0.04166666667  0.1283333333   1.082333333    0.7903703704   0.2585094337   
324      I1         1.842592593    2.668518519    2.537037037    0.1733333333   0.9718518519   3.216666667    2.712962963    2.712962963    2.944444444    0.1027777778   0.01833333333  0.955          0.7177777778   0.2783761854   
325      I1         1.716666667    2.668518519    2.537037037    0.2822222222   0.9718518519   3.95           2.62037037     2.712962963    2.611111111    0.1027777778   0.1283333333   1.124777778    0.8266666667   0.2746684092   
326      I1         1.77962963     2.668518519    2.537037037    0.1007407407   0.9718518519   1.75           2.62037037     1.972222222    1.944444444    0.05833333333  0.1283333333   1.124777778    0.7903703704   0.317780273    
327      I1         1.905555556    2.668518519    2.537037037    0.1733333333   0.9718518519   3.583333333    2.527777778    2.712962963    2.944444444    0.06944444444  0.01833333333  1.124777778    0.8992592593   0.31911758     
328      I1         1.716666667    2.668518519    2.537037037    0.2822222222   0.9718518519   3.216666667    2.712962963    2.712962963    2.944444444    0.05833333333  0.09166666667  0.8701111111   0.7540740741   0.2671610794   
329      I1         1.464814815    2.668518519    2.537037037    0.02814814815  0.9718518519   9.45           2.342592593    3.453703704    1.5            0.04166666667  0.1283333333   1.124777778    0.7903703704   0.3643012559   
330      I1         1.77962963     2.668518519    2.537037037    0.3185185185   0.9718518519   6.883333333    2.62037037     3.361111111    2.611111111    0.04722222222  0.165          0.7852222222   0.8266666667   0.2844961463   
331      I1         1.77962963     2.101851852    2.537037037    0.2822222222   0.9718518519   3.583333333    2.62037037     2.712962963    2.611111111    0.04722222222  0.165          0.9125555556   0.8266666667   0.3180322872   
332      I1         1.338888889    1.094444444    2.537037037    0.3185185185   0.6814814815   0.65           2.62037037     2.712962963    2.944444444    0.002777777778 0.3116666667   1.124777778    0.9718518519   0.5371995848   
333      I1         1.401851852    2.668518519    2.537037037    0.02814814815  0.9718518519   6.883333333    2.435185185    3.361111111    2.055555556    0.1416666667   0.055          1.124777778    0.5362962963   0.3169115716   
334      I1         1.15           1.535185185    2.537037037    0.02814814815  0.9718518519   9.816666667    2.25           3.453703704    2.944444444    0.1027777778   0.01833333333  1.124777778    0.5            0.4708577632   
335      I1         1.77962963     2.668518519    2.537037037    0.3185185185   0.06444444444  3.216666667    2.62037037     2.712962963    2.944444444    0.05833333333  0.2383333333   0.9125555556   0.8266666667   0.260338246    
336      I1         1.716666667    2.668518519    2.537037037    0.06444444444  0.9718518519   2.116666667    2.527777778    2.712962963    2.944444444    0.1027777778   0.275          1.124777778    0.7177777778   0.27942172     
337      I1         1.716666667    2.668518519    2.537037037    0.3185185185   0.02814814815  9.083333333    2.62037037     2.990740741    2.944444444    0.1027777778   0.09166666667  1.082333333    0.8266666667   0.3418743191   
338      I1         1.842592593    2.668518519    2.537037037    0.3185185185   0.7177777778   3.216666667    2.62037037     2.712962963    2.944444444    0.06944444444  0.165          0.7852222222   0.8266666667   0.2554070044   
339      I1         1.968518519    2.668518519    2.537037037    0.1007407407   0.02814814815  0.65           2.62037037     2.712962963    2.944444444    0.05833333333  0.275          1.124777778    0.7540740741   0.3463699012   
340      I1         1.716666667    2.668518519    2.537037037    0.3185185185   0.2822222222   3.216666667    2.62037037     2.712962963    2.944444444    0.04166666667  0.3116666667   0.7852222222   0.8992592593   0.3146037545   
341      I1         1.401851852    2.668518519    3.203703704    0.02814814815  0.9718518519   6.883333333    2.435185185    3.453703704    2.166666667    0.1083333333   0.01833333333  1.124777778    0.6088888889   0.353940407    
342      I1         1.968518519    2.668518519    2.981481481    0.3185185185   0.02814814815  2.85           2.712962963    2.805555556    2.944444444    0.1027777778   0.01833333333  0.8276666667   0.7903703704   0.2859017436   
343      I1         1.905555556    2.668518519    2.537037037    0.3185185185   0.02814814815  2.85           2.62037037     2.712962963    2.944444444    0.1027777778   0.055          0.7852222222   0.7540740741   0.266746614    
344      I1         1.77962963     2.668518519    2.537037037    0.3185185185   0.2822222222   3.216666667    2.62037037     3.361111111    2.944444444    0.06944444444  0.09166666667  1.082333333    0.7540740741   0.2584084159   
345      I1         1.905555556    2.668518519    2.537037037    0.3185185185   0.02814814815  3.216666667    2.805555556    3.268518519    2.944444444    0.1027777778   0.2383333333   0.7852222222   0.8266666667   0.3134121211   
346      I1         1.77962963     2.668518519    2.833333333    0.02814814815  0.02814814815  3.216666667    2.527777778    2.712962963    2.944444444    0.1027777778   0.055          1.124777778    0.6814814815   0.2775157772   
347      I1         1.716666667    2.668518519    2.537037037    0.2096296296   0.02814814815  3.216666667    2.527777778    2.712962963    2.944444444    0.1027777778   0.1283333333   1.124777778    0.7177777778   0.2529380958   
348      I1         1.716666667    2.668518519    2.537037037    0.2096296296   0.02814814815  3.216666667    2.527777778    2.712962963    2.944444444    0.06944444444  0.1283333333   0.8701111111   0.7177777778   0.2514773516   
349      I1         1.77962963     2.668518519    2.833333333    0.2096296296   0.02814814815  1.75           2.62037037     2.712962963    2.944444444    0.1027777778   0.1283333333   1.082333333    0.7540740741   0.2669124554   
350      I1         1.15           1.157407407    4.462962963    0.02814814815  0.02814814815  3.95           2.712962963    3.361111111    2.944444444    0.1472222222   0.01833333333  1.124777778    0.5725925926   0.6222341185   
351      I1         1.968518519    2.605555556    4.462962963    0.02814814815  0.02814814815  6.883333333    3.268518519    2.712962963    2.944444444    0.1083333333   0.01833333333  0.3183333333   0.8992592593   0.6164224507   
352      I1         1.464814815    2.605555556    2.537037037    0.02814814815  0.02814814815  6.883333333    2.712962963    3.453703704    2.944444444    0.1083333333   0.055          0.02122222222  0.4637037037   0.4768233004   
353      I1         1.77962963     2.668518519    2.611111111    0.3185185185   0.02814814815  3.583333333    2.62037037     1.231481481    2.944444444    0.075          0.1283333333   1.082333333    0.7903703704   0.3269675858   
354      I1         1.653703704    2.668518519    2.537037037    0.06444444444  0.02814814815  3.216666667    2.435185185    3.083333333    2.055555556    0.1027777778   0.165          1.124777778    0.6814814815   0.2940837745   
355      I1         1.905555556    2.668518519    4.462962963    0.02814814815  0.02814814815  1.016666667    2.62037037     1.972222222    2.944444444    0.1083333333   0.01833333333  1.124777778    0.7903703704   0.337078406    
356      I1         1.716666667    2.668518519    4.462962963    0.02814814815  0.02814814815  1.75           2.435185185    2.712962963    2.944444444    0.1083333333   0.01833333333  1.124777778    0.9718518519   0.3262027649   
357      I1         1.77962963     2.416666667    4.462962963    0.3185185185   0.02814814815  3.95           2.527777778    2.712962963    2.944444444    0.1027777778   0.01833333333  1.124777778    0.9718518519   0.3481185536   
358      I1         1.716666667    2.668518519    4.462962963    0.02814814815  0.3185185185   3.216666667    2.435185185    2.712962963    2.944444444    0.1416666667   0.01833333333  1.124777778    0.8266666667   0.3498032966   
359      I1         1.77962963     2.668518519    3.203703704    0.3185185185   0.02814814815  2.85           2.62037037     2.712962963    2.944444444    0.05833333333  0.01833333333  1.082333333    0.7903703704   0.2727999147   
360      I1         1.527777778    2.668518519    2.981481481    0.02814814815  0.02814814815  0.65           2.342592593    2.990740741    2.944444444    0.1027777778   0.055          1.124777778    0.6814814815   0.3303230658   
361      I1         1.15           1.535185185    2.537037037    0.02814814815  0.02814814815  4.683333333    2.342592593    1.787037037    2.944444444    0.1416666667   0.3116666667   1.124777778    0.8266666667   0.5352860601   
362      I1         1.212962963    2.668518519    2.833333333    0.02814814815  0.02814814815  6.883333333    2.342592593    2.805555556    2.944444444    0.1083333333   0.09166666667  1.124777778    0.4637037037   0.259241317    
363      I1         0.9611111111   1.535185185    3.351851852    0.02814814815  0.02814814815  6.15           2.435185185    2.527777778    2.944444444    0.1472222222   0.01833333333  1.124777778    0.3911111111   0.6789238357   
364      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.250993836    
365      I1         1.275925926    2.668518519    2.537037037    0.02814814815  0.02814814815  6.15           2.342592593    2.805555556    2.944444444    0.1027777778   0.09166666667  1.124777778    0.5            0.2513548721   
366      I1         1.968518519    2.668518519    3.796296296    0.02814814815  0.9718518519   7.25           2.435185185    2.712962963    2.833333333    0.05833333333  0.01833333333  1.124777778    0.8992592593   0.5606937187   
367      I1         1.968518519    1.094444444    4.462962963    0.3185185185   0.02814814815  2.116666667    2.805555556    1.787037037    2.944444444    0.125          0.01833333333  1.124777778    0.9718518519   0.4018017293   
368      I1         1.716666667    1.031481481    4.462962963    0.3185185185   0.9718518519   2.116666667    2.527777778    2.712962963    2.944444444    0.09166666667  0.01833333333  1.124777778    0.9718518519   0.5237929451   
369      I1         1.716666667    1.85           4.462962963    0.02814814815  0.02814814815  1.016666667    2.712962963    1.787037037    2.944444444    0.125          0.2016666667   1.124777778    0.862962963    0.4064904221   
370      I1         1.77962963     2.542592593    2.537037037    0.3185185185   0.9718518519   5.05           2.62037037     2.712962963    2.944444444    0.1027777778   0.165          0.06366666667  0.7903703704   0.2957736682   
371      I1         1.590740741    1.094444444    2.537037037    0.3185185185   0.9718518519   3.216666667    3.083333333    1.694444444    0.9444444444   0.1194444444   0.3116666667   0.02122222222  0.9718518519   0.5141027492   
372      I1         1.527777778    1.472222222    2.537037037    0.3185185185   0.9718518519   6.883333333    2.527777778    2.527777778    0.05555555556  0.03611111111  0.01833333333  0.02122222222  0.8266666667   0.5610904749   
373      I1         1.401851852    2.101851852    2.537037037    0.02814814815  0.9718518519   7.25           2.342592593    2.990740741    2.944444444    0.1083333333   0.275          1.124777778    0.6814814815   0.3399571833   
374      I1         1.590740741    2.668518519    4.462962963    0.02814814815  0.02814814815  2.85           2.712962963    2.527777778    0.05555555556  0.1083333333   0.01833333333  1.124777778    0.8266666667   0.4045807819   
375      I1         1.716666667    1.157407407    4.462962963    0.3185185185   0.02814814815  3.216666667    2.805555556    1.787037037    0.05555555556  0.1416666667   0.3116666667   1.124777778    0.9718518519   0.5087441622   
376      I1         1.590740741    1.535185185    2.537037037    0.3185185185   0.02814814815  5.05           3.268518519    1.787037037    0.05555555556  0.04166666667  0.3116666667   1.082333333    0.9718518519   0.4742069742   
377      I1         1.653703704    2.668518519    4.462962963    0.1733333333   0.02814814815  2.116666667    2.157407407    2.805555556    0.05555555556  0.1416666667   0.01833333333  1.124777778    0.9718518519   0.4583324641   
378      I1         1.212962963    2.668518519    2.611111111    0.137037037    0.02814814815  5.05           2.712962963    3.268518519    2.944444444    0.075          0.01833333333  1.124777778    0.4274074074   0.4038503805   
379      I1         1.842592593    2.668518519    2.537037037    0.02814814815  0.9718518519   5.416666667    2.527777778    2.527777778    0.05555555556  0.1027777778   0.055          1.124777778    0.6814814815   0.4439066656   
380      I1         1.212962963    2.668518519    2.833333333    0.02814814815  0.02814814815  9.083333333    2.25           3.268518519    2.944444444    0.04722222222  0.165          1.124777778    0.6814814815   0.4360594393   
381      I1         1.212962963    2.668518519    2.611111111    0.02814814815  0.9718518519   6.15           2.25           2.805555556    2.944444444    0.1027777778   0.01833333333  1.124777778    0.5            0.2520476466   
382      I1         1.212962963    2.668518519    2.611111111    0.02814814815  0.9718518519   6.15           2.342592593    3.268518519    2.944444444    0.1027777778   0.1283333333   1.124777778    0.5            0.2597018391   
383      I1         1.212962963    2.668518519    2.685185185    0.02814814815  0.02814814815  5.783333333    2.25           2.990740741    0.1666666667   0.1027777778   0.01833333333  1.124777778    0.5            0.420824941    
384      I1         1.275925926    2.668518519    2.611111111    0.02814814815  0.9718518519   6.883333333    2.342592593    2.62037037     2.944444444    0.1027777778   0.055          1.124777778    0.5            0.2576725953   
385      I1         1.338888889    2.668518519    2.611111111    0.02814814815  0.3185185185   4.683333333    2.342592593    3.268518519    2.944444444    0.1027777778   0.09166666667  1.124777778    0.5            0.2707040923   
386      I1         1.212962963    2.668518519    2.537037037    0.02814814815  0.02814814815  6.15           2.25           2.62037037     2.944444444    0.1083333333   0.09166666667  1.124777778    0.4274074074   0.2708304098   
387      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.15           2.25           2.62037037     2.944444444    0.1361111111   0.09166666667  1.124777778    0.6088888889   0.2797591228   
388      I1         1.15           2.668518519    2.685185185    0.02814814815  0.02814814815  5.783333333    2.25           2.990740741    2.944444444    0.09166666667  0.01833333333  0.3607777778   0.4637037037   0.2866623678   
389      I1         1.212962963    2.668518519    2.537037037    0.02814814815  0.9718518519   6.883333333    2.25           2.990740741    2.944444444    0.1027777778   0.055          0.3607777778   0.5            0.2554430108   
390      I1         1.212962963    2.668518519    2.537037037    0.02814814815  0.9718518519   7.983333333    2.25           3.083333333    2.944444444    0.08055555556  0.055          0.8276666667   0.5            0.2566979878   
391      I1         1.212962963    2.668518519    2.537037037    0.137037037    0.9718518519   6.883333333    2.25           3.083333333    2.944444444    0.1027777778   0.01833333333  0.7427777778   0.5            0.2860940629   
392      I1         1.275925926    2.668518519    2.537037037    0.02814814815  0.02814814815  3.95           2.435185185    2.527777778    2.944444444    0.09722222222  0.2383333333   0.3607777778   0.5            0.2974723332   
393      I1         1.212962963    2.101851852    2.537037037    0.02814814815  0.02814814815  5.05           2.25           2.62037037     2.944444444    0.09166666667  0.165          0.3607777778   0.5            0.354990017    
394      I1         1.15           2.668518519    3.87037037     0.02814814815  0.9718518519   4.683333333    2.25           2.990740741    2.944444444    0.1138888889   0.01833333333  0.06366666667  0.4637037037   0.4861408426   
395      I1         1.968518519    1.535185185    2.537037037    0.3185185185   0.9718518519   3.216666667    2.342592593    2.805555556    2.833333333    0.1083333333   0.3116666667   1.124777778    0.9718518519   0.4120347678   
396      I1         1.527777778    1.535185185    2.537037037    0.3185185185   0.9718518519   3.216666667    2.157407407    2.898148148    2.166666667    0.1083333333   0.01833333333  1.124777778    0.9718518519   0.4878483182   
397      I1         1.968518519    1.094444444    4.462962963    0.02814814815  0.6814814815   2.85           2.898148148    2.712962963    2.944444444    0.125          0.01833333333  1.124777778    0.6814814815   0.5196889314   
398      I1         1.968518519    1.031481481    2.611111111    0.3185185185   0.6814814815   3.216666667    2.342592593    2.805555556    2.944444444    0.1083333333   0.01833333333  1.124777778    0.862962963    0.4012452311   
399      I1         1.968518519    1.472222222    2.537037037    0.02814814815  0.9718518519   2.85           2.342592593    2.712962963    2.944444444    0.1083333333   0.01833333333  1.124777778    0.6814814815   0.5904427282   
400      I1         1.527777778    1.031481481    4.462962963    0.02814814815  0.9718518519   3.216666667    3.453703704    2.712962963    2.944444444    0.1083333333   0.01833333333  1.082333333    0.9718518519   0.6226992816   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       neg_kge        
401      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.250993836    
402      I1         1.508888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.3040825971   
403      I1         1.338888889    2.668518519    2.737037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.250890613    
404      I1         1.338888889    2.668518519    2.537037037    0.1261481481   0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2908589406   
405      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.773333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2546486746   
406      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.592592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2763212884   
407      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    3.055555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2493464301   
408      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.09555555556  0.165          1.124777778    0.5725925926   0.250993836    
409      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.264          1.124777778    0.5725925926   0.2896942175   
410      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.6705925926   0.2662444618   
411      I1         1.168888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2545248484   
412      I1         1.338888889    2.498518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2600970342   
413      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.8738518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2481625569   
414      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   4.793333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2480177327   
415      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.092592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.422105348    
416      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.555555556    2.944444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2687578235   
417      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.644444444    0.08055555556  0.165          1.124777778    0.5725925926   0.2538404022   
418      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.06555555556  0.165          1.124777778    0.5725925926   0.250993836    
419      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2358867578   
420      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.010177778    0.5725925926   0.2542061913   
421      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.165          1.124777778    0.4745925926   0.284593102    
422      I1         1.508888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2994934448   
423      I1         1.338888889    2.668518519    2.737037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2357508351   
424      I1         1.338888889    2.668518519    2.537037037    0.1261481481   0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2638520077   
425      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   6.773333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2405260531   
426      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.592592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2829821713   
427      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    3.055555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2508291188   
428      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.09555555556  0.066          1.124777778    0.5725925926   0.2358867578   
429      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.6705925926   0.2768689769   
430      I1         1.168888889    2.668518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2555638216   
431      I1         1.338888889    2.498518519    2.537037037    0.02814814815  0.9718518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2451659058   
432      I1         1.338888889    2.668518519    2.537037037    0.02814814815  0.8738518519   5.783333333    2.342592593    2.805555556    2.944444444    0.08055555556  0.066          1.124777778    0.5725925926   0.2327253638   
