%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
272      I1         1.645442561    1.952210491    3.260898568    0.9264071911   0.2851235629   4.894030408    2.009567014    3.119847745    0.976695209    0.01167305192  0.696974291    0.0830471984   2.089987867    1.940888576    1.78224862     
273      I1         1.250014581    1.926213285    3.938366512    0.5167904168   0.3251547208   9.807148281    2.374188924    1.663844808    0.2488491971   0.08820988665  0.6526310805   0.02840962553  1.591523111    2.913754513    1.457206038    
274      I1         0.728718011    2.25008588     3.876091411    0.127562032    0.2999623596   0.3695975357   1.752894144    2.797410481    2.969691278    0.03807627054  0.4285015063   0.8932604974   2.662780131    3.400655233    1.107433536    
275      I1         1.51752088     1.213851171    3.984371269    0.6853682706   0.2717204916   4.934930773    1.995923004    2.378034994    1.412303302    0.0958065265   0.1542354151   1.134553923    2.164915861    1.988772553    1.56624382     
276      I1         1.730353726    2.141465459    2.726943377    0.1448942896   0.1214055083   1.683142635    1.079653216    3.247583164    0.2501992066   0.09709951744  0.3059979655   0.2792048372   1.984022881    2.013945044    2.114863937    
277      I1         1.182398971    1.790683409    2.693563229    0.5496203686   0.7991067335   4.217818408    2.360791691    1.183673362    0.564990436    0.02524440821  0.7031338404   0.494073817    2.235443568    3.316847487    1.530634172    
278      I1         0.9821751427   1.780657403    3.839459706    0.8802523054   0.356885533    0.3973248431   2.434446248    1.912816022    0.1038278484   0.1448116747   0.7674801633   0.13952398     2.921351946    2.079927512    1.816386665    
279      I1         1.162721522    1.840114       2.628772169    0.5006140939   0.7171644045   9.199591692    2.258941039    2.732824588    0.4075683823   0.02616645316  0.344593007    0.8381916018   1.715958728    3.178522866    1.287249853    
280      I1         1.592116285    1.591783969    3.549718539    0.152770079    0.9883526835   8.370357904    1.512162257    3.014004926    1.972957627    0.1164766765   0.958086421    0.9822111274   2.154149323    2.17635109     1.93520116     
281      I1         1.361125029    1.254938783    3.888104274    0.2294786622   0.06335144982  9.893005244    2.837037025    2.45213507     2.548837101    0.06071407926  0.2347541286   0.08831018681  3.208394975    3.924421664    0.596913024    
282      I1         0.7957480231   1.686736869    3.140613029    0.8439753187   0.6953665752   8.861973182    2.0700329      1.335024105    0.793043185    0.04701211373  0.5043914338   0.3954959469   3.242477281    3.082775702    1.903400786    
283      I1         1.069000019    2.074017228    4.153250314    0.3857637516   0.3027026087   4.124835472    1.021002136    3.265437414    1.34553627     0.1101468223   0.563570166    0.834647728    3.180412883    2.496925356    2.009225213    
284      I1         0.3351591749   1.222511354    3.998975956    0.333323562    0.7282635288   0.9222992184   2.2945428      1.105445557    0.5711883095   0.1237067563   0.1245901362   0.8766727676   2.168860471    3.628554886    1.607469971    
285      I1         1.857817526    1.162088808    3.326822502    0.9805095429   0.3073840553   4.019669975    3.28839053     1.428491502    1.396255828    0.1062882391   0.2815096692   0.9540968227   2.32112887     1.69116387     1.737222998    
286      I1         1.931563387    1.181177565    2.908180833    0.3419970723   0.07719894133  6.124559585    2.878425189    1.669988901    2.043742134    0.03062256208  0.3927408071   0.9912279175   1.917204161    2.000289889    1.256849021    
287      I1         0.5625116465   1.580142564    3.693600047    0.05106478175  0.5895334026   7.751662791    3.359789056    3.418092523    1.612409251    0.04431446227  0.2390967845   0.04526144663  2.067286799    2.991282415    0.7637862113   
288      I1         1.221021649    1.448917371    3.831236871    0.7502022129   0.8469582789   7.283779674    2.55694486     1.55805025     2.788879834    0.05686321091  0.8058890748   0.3757910895   3.098889227    2.228210287    1.605351342    
289      I1         1.559430362    2.459660638    4.393020831    0.0903694521   0.1446908839   6.165109595    1.014254631    1.155328901    2.222688617    0.1389040954   0.3744266232   0.5191594362   3.695772657    1.836472079    2.060579052    
290      I1         1.225710618    2.419043855    2.915172285    0.5748104646   0.8833437898   8.050056009    2.903199835    1.515243163    2.952056553    0.02946190949  0.002125661106 0.178918675    1.622978661    1.811245581    0.8639947467   
291      I1         0.7675012623   2.148702014    4.266933182    0.1094647061   0.4692989556   1.593846828    3.153146854    2.292174524    1.220426095    0.1308392336   0.004016129291 0.314964723    3.115326293    3.770415233    0.5477253014   
292      I1         1.531535246    1.772829532    3.756594181    0.1339867501   0.8689908005   1.010521473    2.131953858    3.049013371    0.7861641783   0.06466239846  0.707761762    0.6053278961   2.867258506    2.321907923    1.495964371    
293      I1         1.492923017    1.720055247    3.563084631    0.07736213041  0.2935083771   8.654259139    1.847829181    1.434243829    1.362935375    0.129995887    0.2586801996   1.055033212    3.904753341    2.75196801     1.225618649    
294      I1         1.141522265    1.558553607    3.647405117    0.2506824008   0.7943040718   4.063302564    3.428614514    1.893607026    0.1646290686   0.02145296832  0.4777863327   0.1851418663   1.962340426    1.554527741    1.080747618    
295      I1         1.230764125    1.382261558    2.761519739    0.1493129      0.7228376675   5.385674145    3.357357405    2.262460035    1.042874544    0.02710504355  0.3350055615   1.088634025    2.578841368    2.644109786    0.758850298    
296      I1         0.6098356177   2.590534515    4.028099965    0.6520493137   0.5694610568   6.634035164    1.252182926    2.778143438    2.77372457     0.05190840555  0.8464759959   0.2535399779   3.88650949     3.573387696    2.20844075     
297      I1         1.876269462    1.597078326    4.177968403    0.7134540686   0.5312512202   8.893932136    1.182338469    3.466391752    2.115350481    0.02040475474  0.7226786449   1.116967097    3.488862383    2.453034334    2.141482157    
298      I1         1.024984263    1.299671974    3.296963637    0.3091048798   0.3787398946   6.983470842    1.636511103    2.392343823    1.326891989    0.01484563099  0.473291316    0.8484771149   3.137377469    1.943485481    1.551129248    
299      I1         0.5014862514   2.282828503    3.304219489    0.5316747404   0.01958054421  2.715362389    2.706674091    1.752707267    0.2156274724   0.09267348606  0.2624455641   0.1210841585   2.697214702    3.467623514    1.70587869     
300      I1         0.9481382881   2.694562258    3.809025626    0.282446083    0.4326145925   5.567548951    3.190779325    3.165056853    2.557728449    0.06861770388  0.2847020287   0.9578226726   3.464842236    3.145597715    0.6231927727   
301      I1         0.8981481481   2.038888889    3.055555556    0.02814814815  0.06444444444  5.05           3.175925926    3.453703704    2.944444444    0.1472222222   0.01833333333  1.124777778    1.638888889    2.75           0.7919840343   
302      I1         1.087037037    2.227777778    3.574074074    0.02814814815  0.9718518519   6.15           3.083333333    2.342592593    2.5            0.1194444444   0.01833333333  0.02122222222  2.75           3.027777778    0.316311027    
303      I1         0.9611111111   2.605555556    3.12962963     0.02814814815  0.02814814815  6.15           2.990740741    2.435185185    2.833333333    0.1083333333   0.01833333333  0.4032222222   2.37962963     2.75           0.2161764647   
304      I1         1.087037037    2.668518519    3.12962963     0.06444444444  0.02814814815  7.25           3.083333333    2.064814815    2.5            0.1027777778   0.01833333333  0.7852222222   3.583333333    3.305555556    0.3885573459   
305      I1         0.9611111111   2.416666667    3.12962963     0.06444444444  0.9355555556   3.216666667    2.990740741    2.435185185    2.944444444    0.1416666667   0.01833333333  0.5305555556   1.638888889    2.287037037    0.2739078338   
306      I1         0.9611111111   2.605555556    3.12962963     0.06444444444  0.02814814815  5.05           2.990740741    2.25           2.944444444    0.1027777778   0.01833333333  0.02122222222  1.546296296    2.194444444    0.2378132056   
307      I1         0.8981481481   2.227777778    4.388888889    0.02814814815  0.02814814815  6.15           2.805555556    2.712962963    2.944444444    0.04722222222  0.01833333333  0.191          1.916666667    2.287037037    0.4933717967   
308      I1         0.9611111111   1.535185185    3.12962963     0.02814814815  0.02814814815  7.25           2.990740741    2.25           2.722222222    0.1416666667   0.01833333333  0.191          1.916666667    2.842592593    0.4771668096   
309      I1         1.087037037    2.668518519    3.12962963     0.06444444444  0.3185185185   6.883333333    3.083333333    2.805555556    2.944444444    0.04166666667  0.01833333333  0.191          3.212962963    3.305555556    0.3574634569   
310      I1         0.8981481481   2.668518519    3.12962963     0.06444444444  0.9718518519   5.05           2.898148148    2.712962963    2.944444444    0.1027777778   0.055          0.3183333333   2.75           2.194444444    0.3046327197   
311      I1         0.9611111111   2.668518519    3.5            0.1007407407   0.1733333333   3.95           2.990740741    2.342592593    2.944444444    0.09166666667  0.01833333333  0.3607777778   1.546296296    2.75           0.245221364    
312      I1         0.8981481481   2.668518519    2.907407407    0.02814814815  0.6814814815   5.05           2.990740741    2.25           2.833333333    0.1472222222   0.055          0.3183333333   1.638888889    3.212962963    0.3327910519   
313      I1         1.087037037    2.605555556    3.12962963     0.06444444444  0.02814814815  5.05           2.990740741    2.342592593    2.833333333    0.1472222222   0.01833333333  0.2758888889   2.194444444    1.916666667    0.2215847774   
314      I1         1.087037037    2.038888889    3.574074074    0.02814814815  0.9718518519   6.15           3.083333333    3.083333333    2.055555556    0.1083333333   0.01833333333  0.573          3.212962963    3.212962963    0.4074496046   
315      I1         1.275925926    2.227777778    3.12962963     0.137037037    0.9718518519   5.05           2.990740741    2.25           2.944444444    0.09166666667  0.01833333333  0.4032222222   1.916666667    2.194444444    0.3078887998   
316      I1         0.8981481481   2.605555556    3.351851852    0.02814814815  0.02814814815  5.05           2.990740741    2.435185185    2.5            0.125          0.01833333333  0.3183333333   2.472222222    2.37962963     0.2107826991   
317      I1         0.9611111111   2.605555556    3.12962963     0.06444444444  0.02814814815  5.05           2.990740741    2.25           2.944444444    0.1083333333   0.01833333333  0.3607777778   2.101851852    2.37962963     0.2538834531   
318      I1         1.15           2.668518519    3.277777778    0.02814814815  0.02814814815  8.35           2.990740741    2.805555556    2.611111111    0.125          0.01833333333  0.1485555556   1.546296296    2.75           0.440001514    
319      I1         1.024074074    2.668518519    3.203703704    0.06444444444  0.02814814815  8.35           3.083333333    2.712962963    2.5            0.1416666667   0.01833333333  1.124777778    2.935185185    3.861111111    0.3723462089   
320      I1         0.8981481481   2.668518519    3.944444444    0.2096296296   0.9355555556   2.85           2.898148148    2.712962963    2.944444444    0.125          0.01833333333  0.06366666667  1.546296296    1.638888889    0.3386568771   
321      I1         0.9611111111   2.668518519    3.87037037     0.02814814815  0.02814814815  6.883333333    2.990740741    2.805555556    0.1666666667   0.1083333333   0.01833333333  1.082333333    3.212962963    3.305555556    0.4249514988   
322      I1         1.15           2.668518519    3.87037037     0.02814814815  0.2822222222   0.65           2.805555556    2.342592593    2.5            0.1027777778   0.01833333333  0.7852222222   1.546296296    2.194444444    0.2799843868   
323      I1         1.087037037    2.668518519    3.87037037     0.02814814815  0.02814814815  2.85           2.805555556    2.342592593    2.833333333    0.1083333333   0.055          0.02122222222  1.638888889    3.212962963    0.2242652887   
324      I1         0.9611111111   2.668518519    3.87037037     0.02814814815  0.06444444444  3.583333333    2.805555556    2.527777778    2.166666667    0.1027777778   0.01833333333  0.02122222222  1.731481481    2.472222222    0.2418312377   
325      I1         1.087037037    2.668518519    3.203703704    0.02814814815  0.02814814815  6.883333333    2.805555556    2.527777778    2.611111111    0.1083333333   0.055          0.06366666667  2.657407407    2.194444444    0.2368112126   
326      I1         1.024074074    2.668518519    4.166666667    0.2096296296   0.9718518519   6.883333333    3.083333333    2.527777778    2.944444444    0.1416666667   0.01833333333  1.082333333    2.37962963     3.305555556    0.3197298664   
327      I1         1.087037037    2.668518519    3.5            0.02814814815  0.9718518519   6.883333333    2.712962963    2.435185185    2.833333333    0.125          0.01833333333  0.8276666667   2.472222222    2.194444444    0.286291034    
328      I1         1.024074074    2.668518519    3.425925926    0.02814814815  0.02814814815  6.883333333    2.990740741    2.712962963    2.166666667    0.125          0.055          0.573          2.75           2.194444444    0.3382179156   
329      I1         1.15           1.346296296    3.87037037     0.1733333333   0.9718518519   6.15           3.083333333    2.990740741    2.944444444    0.1083333333   0.01833333333  1.124777778    3.953703704    2.75           0.3239004787   
330      I1         1.15           1.535185185    3.87037037     0.02814814815  0.9718518519   2.85           2.898148148    2.25           2.944444444    0.1416666667   0.01833333333  1.124777778    3.027777778    3.861111111    0.3431033759   
331      I1         1.087037037    2.668518519    3.5            0.02814814815  0.9718518519   3.95           3.083333333    2.25           0.9444444444   0.1027777778   0.01833333333  1.124777778    2.194444444    3.583333333    0.4788580147   
332      I1         1.087037037    1.283333333    3.944444444    0.02814814815  0.9718518519   5.05           3.083333333    3.083333333    0.2777777778   0.1027777778   0.01833333333  1.124777778    3.953703704    2.75           0.5405059008   
333      I1         1.15           2.101851852    3.5            0.1733333333   0.3185185185   3.95           2.990740741    2.527777778    2.944444444    0.1416666667   0.01833333333  1.124777778    3.953703704    2.287037037    0.2847886132   
334      I1         1.15           2.101851852    3.12962963     0.1733333333   0.9718518519   3.95           3.083333333    2.712962963    2.944444444    0.008333333333 0.01833333333  0.02122222222  3.953703704    3.027777778    0.3198940585   
335      I1         0.9611111111   2.227777778    3.5            0.137037037    0.8992592593   8.35           2.990740741    2.712962963    2.944444444    0.1472222222   0.01833333333  1.124777778    2.194444444    2.194444444    0.2778194665   
336      I1         1.338888889    1.094444444    3.87037037     0.1733333333   0.9718518519   6.15           3.083333333    2.342592593    2.944444444    0.1472222222   0.01833333333  0.02122222222  3.953703704    2.194444444    0.3972588733   
337      I1         0.9611111111   2.605555556    3.87037037     0.06444444444  0.6814814815   2.85           2.898148148    2.712962963    2.944444444    0.1472222222   0.01833333333  0.02122222222  3.861111111    3.027777778    0.2139068937   
338      I1         1.024074074    2.101851852    3.87037037     0.06444444444  0.9355555556   2.85           2.805555556    2.712962963    2.944444444    0.1472222222   0.01833333333  0.02122222222  1.638888889    3.027777778    0.2788857892   
339      I1         0.9611111111   2.668518519    3.87037037     0.06444444444  0.6814814815   3.95           2.898148148    2.527777778    2.944444444    0.1472222222   0.01833333333  0.06366666667  3.861111111    2.287037037    0.2266996705   
340      I1         1.212962963    1.031481481    3.12962963     0.2096296296   0.7177777778   7.25           3.083333333    3.361111111    2.944444444    0.008333333333 0.01833333333  0.02122222222  3.953703704    3.861111111    0.3700030204   
341      I1         0.9611111111   1.912962963    2.833333333    0.02814814815  0.6814814815   6.883333333    2.990740741    2.805555556    2.944444444    0.075          0.01833333333  0.02122222222  3.861111111    3.305555556    0.2376316187   
342      I1         0.8981481481   1.535185185    3.5            0.06444444444  0.9355555556   3.95           2.712962963    2.712962963    2.944444444    0.04166666667  0.01833333333  1.124777778    1.546296296    2.75           0.3489815502   
343      I1         1.024074074    2.605555556    3.277777778    0.02814814815  0.3548148148   3.216666667    2.805555556    2.527777778    2.944444444    0.1472222222   0.01833333333  0.02122222222  2.75           2.75           0.198239345    
344      I1         1.338888889    1.031481481    4.388888889    0.02814814815  0.02814814815  8.35           3.083333333    1.046296296    2.944444444    0.1083333333   0.01833333333  1.124777778    1.546296296    2.194444444    0.4580092038   
345      I1         0.8981481481   2.668518519    3.12962963     0.02814814815  0.1733333333   2.85           2.990740741    2.527777778    2.944444444    0.1416666667   0.055          0.02122222222  3.953703704    2.75           0.2096696273   
346      I1         1.401851852    1.094444444    4.462962963    0.02814814815  0.02814814815  7.25           2.805555556    1.787037037    2.944444444    0.1083333333   0.01833333333  1.124777778    1.638888889    2.472222222    0.5252976623   
347      I1         0.7722222222   1.535185185    3.87037037     0.06444444444  0.3185185185   7.25           2.527777778    2.62037037     2.944444444    0.1416666667   0.01833333333  1.124777778    3.953703704    3.027777778    0.3366142648   
348      I1         0.9611111111   1.535185185    3.87037037     0.1733333333   0.6451851852   7.25           3.083333333    2.990740741    2.944444444    0.1416666667   0.01833333333  0.02122222222  3.953703704    3.861111111    0.2927957063   
349      I1         1.338888889    1.031481481    3.87037037     0.02814814815  0.9718518519   9.45           3.083333333    1.138888889    2.944444444    0.1083333333   0.01833333333  1.124777778    1.546296296    2.472222222    0.4627900284   
350      I1         1.338888889    1.031481481    3.87037037     0.2459259259   0.02814814815  9.45           3.361111111    1.046296296    2.944444444    0.1083333333   0.01833333333  0.02122222222  1.638888889    2.472222222    0.5240906214   
351      I1         1.212962963    1.031481481    3.87037037     0.02814814815  0.9718518519   9.45           3.083333333    1.694444444    2.944444444    0.1416666667   0.165          1.124777778    3.953703704    3.305555556    0.4131759132   
352      I1         1.024074074    1.85           3.12962963     0.1733333333   0.9718518519   9.45           3.361111111    3.175925926    0.05555555556  0.1083333333   0.01833333333  0.02122222222  3.953703704    3.305555556    0.5461093718   
353      I1         0.9611111111   2.605555556    3.5            0.02814814815  0.02814814815  1.75           3.268518519    2.712962963    0.05555555556  0.1416666667   0.01833333333  1.124777778    3.953703704    3.305555556    0.3749439343   
354      I1         0.9611111111   2.101851852    3.055555556    0.02814814815  0.06444444444  6.883333333    2.990740741    2.712962963    2.944444444    0.1416666667   0.01833333333  0.06366666667  3.953703704    2.75           0.4731622474   
355      I1         1.087037037    2.668518519    3.277777778    0.02814814815  0.6088888889   6.883333333    2.990740741    2.527777778    2.944444444    0.1416666667   0.01833333333  0.02122222222  3.861111111    2.194444444    0.2271976647   
356      I1         1.087037037    2.668518519    3.277777778    0.02814814815  0.3548148148   7.25           2.990740741    2.342592593    2.944444444    0.1416666667   0.1283333333   0.06366666667  3.305555556    1.638888889    0.294517689    
357      I1         0.8351851852   1.157407407    2.611111111    0.02814814815  0.9718518519   7.25           3.083333333    2.805555556    2.944444444    0.09166666667  0.01833333333  1.124777778    3.953703704    3.305555556    0.4542283659   
358      I1         1.338888889    1.031481481    3.722222222    0.1733333333   0.5362962963   6.15           2.990740741    2.990740741    2.944444444    0.1083333333   0.01833333333  1.124777778    3.953703704    2.75           0.4523743344   
359      I1         0.8351851852   1.094444444    4.388888889    0.2096296296   0.02814814815  8.35           2.527777778    2.342592593    2.944444444    0.1416666667   0.01833333333  1.124777778    1.546296296    2.194444444    0.6587258888   
360      I1         0.7722222222   2.668518519    3.5            0.02814814815  0.4637037037   3.95           2.898148148    2.712962963    2.944444444    0.1083333333   0.01833333333  1.124777778    3.861111111    2.75           0.2384261335   
361      I1         0.9611111111   1.346296296    3.5            0.137037037    0.8266666667   6.883333333    2.990740741    2.62037037     2.944444444    0.075          0.01833333333  0.02122222222  2.194444444    3.027777778    0.3339256114   
362      I1         1.024074074    2.668518519    3.12962963     0.02814814815  0.7177777778   3.95           3.083333333    2.527777778    2.944444444    0.1083333333   0.01833333333  0.02122222222  3.953703704    3.861111111    0.2462990708   
363      I1         0.9611111111   1.535185185    3.351851852    0.02814814815  0.2822222222   7.25           2.435185185    2.527777778    2.944444444    0.04722222222  0.055          1.124777778    1.546296296    3.305555556    0.465520908    
364      I1         1.15           1.661111111    2.833333333    0.02814814815  0.9718518519   9.45           2.990740741    2.990740741    2.944444444    0.008333333333 0.01833333333  0.02122222222  3.953703704    3.027777778    0.366032533    
365      I1         0.9611111111   2.038888889    3.12962963     0.1007407407   0.7177777778   2.85           2.898148148    2.805555556    2.944444444    0.08055555556  0.01833333333  0.02122222222  3.953703704    3.027777778    0.2181496034   
366      I1         0.9611111111   1.283333333    4.388888889    0.1733333333   0.6451851852   8.35           2.898148148    3.268518519    2.944444444    0.04722222222  0.01833333333  0.02122222222  3.953703704    3.305555556    0.3299875184   
367      I1         0.9611111111   1.85           3.12962963     0.1733333333   0.7177777778   9.45           3.083333333    2.990740741    2.944444444    0.03055555556  0.01833333333  1.124777778    3.953703704    3.12037037     0.2739019054   
368      I1         1.15           1.031481481    3.722222222    0.2822222222   0.02814814815  9.45           3.175925926    3.361111111    2.944444444    0.002777777778 0.01833333333  0.02122222222  3.953703704    3.027777778    0.4836826858   
369      I1         0.9611111111   2.101851852    2.611111111    0.02814814815  0.7177777778   7.25           2.990740741    2.712962963    2.944444444    0.04166666667  0.01833333333  0.02122222222  1.546296296    3.027777778    0.3249329173   
370      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
371      I1         1.024074074    2.668518519    3.277777778    0.06444444444  0.2459259259   2.85           2.990740741    2.435185185    2.944444444    0.125          0.01833333333  0.02122222222  2.194444444    2.75           0.2179015034   
372      I1         1.338888889    1.031481481    3.87037037     0.02814814815  0.6088888889   6.15           3.268518519    1.694444444    2.944444444    0.1416666667   0.01833333333  1.124777778    1.546296296    2.472222222    0.4103664185   
373      I1         1.087037037    1.031481481    3.87037037     0.137037037    0.5            7.25           3.083333333    1.046296296    2.944444444    0.1416666667   0.01833333333  1.124777778    1.638888889    2.472222222    0.5591260691   
374      I1         1.087037037    2.605555556    3.12962963     0.1733333333   0.9355555556   6.883333333    3.083333333    2.342592593    2.944444444    0.1416666667   0.01833333333  0.02122222222  3.953703704    2.75           0.3796216207   
375      I1         0.8351851852   2.038888889    3.87037037     0.06444444444  0.7177777778   6.15           2.712962963    2.712962963    2.944444444    0.1083333333   0.01833333333  0.7852222222   3.953703704    3.027777778    0.2058793149   
376      I1         1.024074074    2.164814815    3.944444444    0.2096296296   0.8992592593   6.15           3.083333333    3.361111111    2.944444444    0.008333333333 0.01833333333  1.124777778    3.953703704    3.027777778    0.2935042192   
377      I1         0.8351851852   2.038888889    3.87037037     0.137037037    0.6814814815   5.05           2.805555556    2.712962963    2.944444444    0.1416666667   0.01833333333  1.082333333    3.953703704    3.027777778    0.2348711324   
378      I1         1.087037037    2.353703704    3.87037037     0.137037037    0.7177777778   7.25           2.805555556    2.712962963    2.944444444    0.04166666667  0.01833333333  1.082333333    3.953703704    2.194444444    0.2631906687   
379      I1         1.15           1.535185185    3.722222222    0.02814814815  0.9718518519   7.25           2.62037037     1.87962963     2.944444444    0.125          0.01833333333  1.082333333    1.546296296    1.638888889    0.4141225768   
380      I1         1.338888889    2.668518519    3.87037037     0.1007407407   0.02814814815  7.25           2.990740741    2.342592593    2.944444444    0.125          0.01833333333  1.082333333    1.638888889    2.472222222    0.3045337662   
381      I1         1.087037037    2.668518519    3.277777778    0.02814814815  0.02814814815  5.05           2.898148148    2.342592593    0.1666666667   0.1416666667   0.01833333333  0.8276666667   1.546296296    2.472222222    0.4002159133   
382      I1         1.338888889    2.101851852    3.5            0.02814814815  0.9355555556   6.883333333    3.268518519    2.25           2.944444444    0.1083333333   0.01833333333  1.124777778    3.953703704    2.194444444    0.3140789303   
383      I1         0.9611111111   2.101851852    3.5            0.02814814815  0.6814814815   6.883333333    2.805555556    2.527777778    2.944444444    0.125          0.01833333333  0.7852222222   3.953703704    2.75           0.2010691709   
384      I1         1.275925926    1.85           3.5            0.2459259259   0.9718518519   6.15           3.083333333    2.342592593    2.944444444    0.125          0.01833333333  1.124777778    3.953703704    2.194444444    0.36713627     
385      I1         1.275925926    2.668518519    3.055555556    0.02814814815  0.02814814815  7.25           2.990740741    2.25           1.944444444    0.125          0.01833333333  0.02122222222  1.638888889    2.472222222    0.2922441832   
386      I1         0.8981481481   1.535185185    3.5            0.02814814815  0.7177777778   7.25           2.527777778    3.268518519    2.944444444    0.1083333333   0.01833333333  1.124777778    3.953703704    3.861111111    0.2270538835   
387      I1         0.8351851852   2.668518519    3.5            0.02814814815  0.5            6.883333333    2.435185185    2.712962963    2.944444444    0.1416666667   0.01833333333  1.082333333    2.194444444    2.75           0.2054046695   
388      I1         1.15           1.535185185    4.092592593    0.02814814815  0.6088888889   5.05           2.898148148    2.25           2.944444444    0.125          0.01833333333  1.124777778    3.953703704    2.75           0.2506980655   
389      I1         1.087037037    2.668518519    3.87037037     0.02814814815  0.06444444444  3.95           2.898148148    2.342592593    2.944444444    0.1416666667   0.01833333333  0.06366666667  3.861111111    2.472222222    0.2162525023   
390      I1         1.087037037    2.668518519    4.092592593    0.02814814815  0.2822222222   3.95           2.805555556    2.342592593    2.833333333    0.1416666667   0.01833333333  1.124777778    3.953703704    2.75           0.218695008    
391      I1         1.401851852    1.031481481    3.722222222    0.02814814815  0.2822222222   6.15           3.268518519    1.138888889    2.944444444    0.1083333333   0.01833333333  1.124777778    3.953703704    2.194444444    0.4284634198   
392      I1         1.338888889    1.094444444    3.5            0.02814814815  0.5362962963   5.05           2.990740741    1.87962963     2.944444444    0.1083333333   0.01833333333  0.02122222222  3.953703704    2.75           0.2929675853   
393      I1         0.9611111111   1.535185185    3.5            0.02814814815  0.6451851852   6.15           2.712962963    2.527777778    2.944444444    0.1083333333   0.01833333333  0.02122222222  3.953703704    3.027777778    0.2130671831   
394      I1         1.15           1.031481481    3.722222222    0.02814814815  0.02814814815  5.05           3.083333333    1.601851852    2.944444444    0.1416666667   0.01833333333  0.02122222222  3.953703704    1.638888889    0.3884228194   
395      I1         1.212962963    1.031481481    3.722222222    0.1733333333   0.5            6.15           3.083333333    1.87962963     2.944444444    0.1083333333   0.01833333333  0.02122222222  3.953703704    2.287037037    0.3666670833   
396      I1         0.7722222222   2.101851852    3.5            0.06444444444  0.7177777778   6.883333333    2.527777778    2.805555556    2.944444444    0.125          0.01833333333  1.124777778    2.287037037    3.768518519    0.2439848302   
397      I1         0.8981481481   2.668518519    3.5            0.06444444444  0.7903703704   7.25           2.62037037     2.712962963    2.944444444    0.1083333333   0.01833333333  1.082333333    1.546296296    3.305555556    0.2217068758   
398      I1         1.087037037    2.605555556    3.5            0.1733333333   0.9355555556   7.25           2.62037037     2.712962963    2.944444444    0.1416666667   0.01833333333  1.124777778    1.546296296    3.212962963    0.2809659487   
399      I1         0.9611111111   2.038888889    3.574074074    0.06444444444  0.7540740741   6.883333333    2.712962963    2.805555556    2.944444444    0.09722222222  0.01833333333  1.082333333    3.953703704    3.861111111    0.2097947148   
400      I1         1.15           1.031481481    3.055555556    0.1733333333   0.02814814815  9.45           3.453703704    3.453703704    0.05555555556  0.1027777778   0.01833333333  1.124777778    3.861111111    2.194444444    0.6031173854   
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  recession_b_soil recession_b_karst neg_kge        
401      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1958241649   
402      I1         1.131111111    2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2071988372   
403      I1         0.9611111111   2.668518519    3.625925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1961480898   
404      I1         0.9611111111   2.668518519    3.425925926    0.1261481481   0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2504746739   
405      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.235037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.1959334795   
406      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    3.84           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.194165269    
407      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           3.055555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.2036664354   
408      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.685185185    2.944444444    0.1416666667   0.01833333333  0.3183333333   1.546296296    2.75           0.275324775    
409      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.1173333333   0.3183333333   1.546296296    2.75           0.2498241504   
410      I1         0.9611111111   2.668518519    3.425925926    0.02814814815  0.137037037    2.85           2.805555556    2.435185185    2.944444444    0.1416666667   0.01833333333  0.4329333333   1.546296296    2.75           0.1959073832   
