%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  wp_soil        wp_soil_sigma  neg_kge        
273      I1         1.250014581    1.926213285    3.938366512    0.5167904168   0.3251547208   9.807148281    2.374188924    1.663844808    0.2488491971   0.08820988665  0.6526310805   0.02840962553  10.98277326    84.86872059    1.636062596    
274      I1         0.728718011    2.25008588     3.876091411    0.127562032    0.2999623596   0.3695975357   1.752894144    2.797410481    2.969691278    0.03807627054  0.4285015063   0.8932604974   139.5336157    114.0632877    1.599683211    
275      I1         1.51752088     1.213851171    3.984371269    0.6853682706   0.2717204916   4.934930773    1.995923004    2.378034994    1.412303302    0.0958065265   0.1542354151   1.134553923    79.78990331    29.40680227    1.91617322     
276      I1         1.730353726    2.141465459    2.726943377    0.1448942896   0.1214055083   1.683142635    1.079653216    3.247583164    0.2501992066   0.09709951744  0.3059979655   0.2792048372   58.08274576    30.91614486    2.084126727    
277      I1         1.182398971    1.790683409    2.693563229    0.5496203686   0.7991067335   4.217818408    2.360791691    1.183673362    0.564990436    0.02524440821  0.7031338404   0.494073817    88.25322813    109.0381753    1.564243214    
278      I1         0.9821751427   1.780657403    3.839459706    0.8802523054   0.356885533    0.3973248431   2.434446248    1.912816022    0.1038278484   0.1448116747   0.7674801633   0.13952398     170.5622335    34.87245364    1.914788944    
279      I1         1.162721522    1.840114       2.628772169    0.5006140939   0.7171644045   9.199591692    2.258941039    2.732824588    0.4075683823   0.02616645316  0.344593007    0.8381916018   25.91504738    100.744231     1.305030047    
280      I1         1.592116285    1.591783969    3.549718539    0.152770079    0.9883526835   8.370357904    1.512162257    3.014004926    1.972957627    0.1164766765   0.958086421    0.9822111274   78.49791872    40.65401133    1.992720771    
281      I1         1.361125029    1.254938783    3.888104274    0.2294786622   0.06335144982  9.893005244    2.837037025    2.45213507     2.548837101    0.06071407926  0.2347541286   0.08831018681  205.007397     145.468323     1.628001456    
282      I1         0.7957480231   1.686736869    3.140613029    0.8439753187   0.6953665752   8.861973182    2.0700329      1.335024105    0.793043185    0.04701211373  0.5043914338   0.3954959469   209.0972738    95.00323108    1.883510868    
283      I1         1.069000019    2.074017228    4.153250314    0.3857637516   0.3027026087   4.124835472    1.021002136    3.265437414    1.34553627     0.1101468223   0.563570166    0.834647728    201.649546     59.87564433    2.217155789    
284      I1         0.3351591749   1.222511354    3.998975956    0.333323562    0.7282635288   0.9222992184   2.2945428      1.105445557    0.5711883095   0.1237067563   0.1245901362   0.8766727676   80.26325655    127.728151     1.898705681    
285      I1         1.857817526    1.162088808    3.326822502    0.9805095429   0.3073840553   4.019669975    3.28839053     1.428491502    1.396255828    0.1062882391   0.2815096692   0.9540968227   98.5354644     11.56218566    1.759833603    
286      I1         1.931563387    1.181177565    2.908180833    0.3419970723   0.07719894133  6.124559585    2.878425189    1.669988901    2.043742134    0.03062256208  0.3927408071   0.9912279175   50.06449933    30.09738176    1.677302671    
287      I1         0.5625116465   1.580142564    3.693600047    0.05106478175  0.5895334026   7.751662791    3.359789056    3.418092523    1.612409251    0.04431446227  0.2390967845   0.04526144663  68.07441591    89.51729359    1.472070245    
288      I1         1.221021649    1.448917371    3.831236871    0.7502022129   0.8469582789   7.283779674    2.55694486     1.55805025     2.788879834    0.05686321091  0.8058890748   0.3757910895   191.8667072    43.76348882    1.836550366    
289      I1         1.559430362    2.459660638    4.393020831    0.0903694521   0.1446908839   6.165109595    1.014254631    1.155328901    2.222688617    0.1389040954   0.3744266232   0.5191594362   263.4927188    20.27486586    2.219179753    
290      I1         1.225710618    2.419043855    2.915172285    0.5748104646   0.8833437898   8.050056009    2.903199835    1.515243163    2.952056553    0.02946190949  0.002125661106 0.178918675    14.75743937    18.76228502    1.068599449    
291      I1         0.7675012623   2.148702014    4.266933182    0.1094647061   0.4692989556   1.593846828    3.153146854    2.292174524    1.220426095    0.1308392336   0.004016129291 0.314964723    193.8391551    136.2340974    1.429337122    
292      I1         1.531535246    1.772829532    3.756594181    0.1339867501   0.8689908005   1.010521473    2.131953858    3.049013371    0.7861641783   0.06466239846  0.707761762    0.6053278961   164.0710207    49.38159909    1.891590697    
293      I1         1.492923017    1.720055247    3.563084631    0.07736213041  0.2935083771   8.654259139    1.847829181    1.434243829    1.362935375    0.129995887    0.2586801996   1.055033212    288.5704009    75.16800188    1.891816917    
294      I1         1.141522265    1.558553607    3.647405117    0.2506824008   0.7943040718   4.063302564    3.428614514    1.893607026    0.1646290686   0.02145296832  0.4777863327   0.1851418663   55.48085106    3.369483325    1.770848117    
295      I1         1.230764125    1.382261558    2.761519739    0.1493129      0.7228376675   5.385674145    3.357357405    2.262460035    1.042874544    0.02710504355  0.3350055615   1.088634025    129.4609642    68.70082278    1.572597796    
296      I1         0.6098356177   2.590534515    4.028099965    0.6520493137   0.5694610568   6.634035164    1.252182926    2.778143438    2.77372457     0.05190840555  0.8464759959   0.2535399779   286.3811388    124.4203263    2.235889648    
297      I1         1.876269462    1.597078326    4.177968403    0.7134540686   0.5312512202   8.893932136    1.182338469    3.466391752    2.115350481    0.02040475474  0.7226786449   1.116967097    238.6634859    57.24393869    2.262397316    
298      I1         1.024984263    1.299671974    3.296963637    0.3091048798   0.3787398946   6.983470842    1.636511103    2.392343823    1.326891989    0.01484563099  0.473291316    0.8484771149   196.4852962    26.69138944    1.820504431    
299      I1         0.5014862514   2.282828503    3.304219489    0.5316747404   0.01958054421  2.715362389    2.706674091    1.752707267    0.2156274724   0.09267348606  0.2624455641   0.1210841585   143.6657643    118.0787059    1.750430897    
300      I1         0.9481382881   2.694562258    3.809025626    0.282446083    0.4326145925   5.567548951    3.190779325    3.165056853    2.557728449    0.06861770388  0.2847020287   0.9578226726   235.7810683    98.77003901    1.389454394    
301      I1         0.8981481481   2.668518519    3.12962963     0.02814814815  0.06444444444  5.05           3.083333333    2.805555556    2.944444444    0.1416666667   0.01833333333  0.7003333333   5.555555556    52.84259259    0.4237267128   
302      I1         0.7092592593   2.668518519    3.12962963     0.02814814815  0.02814814815  2.85           2.805555556    2.25           2.944444444    0.1416666667   0.01833333333  0.955          16.66666667    102.8092593    0.6188233287   
303      I1         0.9611111111   2.668518519    3.055555556    0.02814814815  0.9718518519   7.25           3.083333333    1.787037037    2.944444444    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.7742536674   
304      I1         0.7722222222   2.668518519    3.12962963     0.02814814815  0.02814814815  2.85           3.083333333    3.083333333    2.944444444    0.1472222222   0.01833333333  0.955          5.555555556    8.427777778    0.5394579365   
305      I1         0.7722222222   2.668518519    3.12962963     0.02814814815  0.02814814815  6.15           2.805555556    3.083333333    2.944444444    0.1472222222   0.01833333333  0.7003333333   16.66666667    52.84259259    0.5303229347   
306      I1         0.9611111111   2.605555556    3.12962963     0.02814814815  0.02814814815  0.65           3.268518519    2.712962963    2.944444444    0.1416666667   0.165          0.191          5.555555556    102.8092593    0.5163905203   
307      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.02814814815  7.25           3.361111111    2.805555556    2.944444444    0.008333333333 0.09166666667  0.955          5.555555556    102.8092593    0.5392038226   
308      I1         0.9611111111   2.668518519    2.685185185    0.02814814815  0.02814814815  8.35           3.453703704    2.25           0.1666666667   0.1472222222   0.055          0.3183333333   5.555555556    102.8092593    0.6570134176   
309      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.9355555556   2.85           3.361111111    2.990740741    2.944444444    0.1472222222   0.055          0.955          5.555555556    102.8092593    0.5018717248   
310      I1         0.9611111111   2.668518519    3.12962963     0.02814814815  0.9355555556   7.25           3.361111111    2.805555556    0.9444444444   0.1472222222   0.01833333333  1.082333333    5.555555556    102.8092593    0.5317562104   
311      I1         1.087037037    2.668518519    2.685185185    0.02814814815  0.02814814815  7.25           3.361111111    2.805555556    1.833333333    0.1472222222   0.01833333333  0.3183333333   5.555555556    108.3611111    0.5719382775   
312      I1         1.024074074    2.668518519    2.611111111    0.02814814815  0.9718518519   7.25           3.361111111    1.787037037    0.8333333333   0.1472222222   0.165          1.082333333    5.555555556    147.2240741    0.8614411697   
313      I1         1.15           2.668518519    3.12962963     0.02814814815  0.6814814815   0.65           3.175925926    3.083333333    0.1666666667   0.1416666667   0.01833333333  0.7003333333   5.555555556    102.8092593    0.5372228739   
314      I1         1.087037037    2.290740741    3.12962963     0.02814814815  0.06444444444  0.65           3.268518519    2.805555556    2.833333333    0.1416666667   0.01833333333  1.082333333    5.555555556    102.8092593    0.7634400466   
315      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.7177777778   2.85           3.268518519    3.083333333    2.944444444    0.1416666667   0.01833333333  0.7003333333   5.555555556    102.8092593    0.6152860102   
316      I1         1.15           2.668518519    3.12962963     0.02814814815  0.9355555556   9.45           3.361111111    3.083333333    2.944444444    0.1472222222   0.165          0.3607777778   5.555555556    136.1203704    0.5857755403   
317      I1         1.15           2.668518519    2.611111111    0.02814814815  0.9718518519   2.85           3.361111111    3.453703704    2.944444444    0.1472222222   0.055          0.02122222222  83.33333333    147.2240741    0.7510149942   
318      I1         1.15           2.668518519    2.611111111    0.02814814815  0.02814814815  6.883333333    3.083333333    2.527777778    2.944444444    0.1472222222   0.275          0.3183333333   5.555555556    136.1203704    0.6329713692   
319      I1         1.15           2.668518519    2.611111111    0.02814814815  0.9718518519   6.15           3.361111111    3.453703704    0.05555555556  0.008333333333 0.055          0.3607777778   5.555555556    102.8092593    0.5813003249   
320      I1         0.8351851852   2.668518519    2.685185185    0.02814814815  0.9718518519   6.883333333    3.083333333    2.805555556    2.833333333    0.1416666667   0.165          0.4456666667   5.555555556    102.8092593    0.4472002401   
321      I1         0.8351851852   2.668518519    2.611111111    0.2459259259   0.9718518519   7.25           3.361111111    2.805555556    2.944444444    0.1416666667   0.09166666667  0.573          5.555555556    102.8092593    0.5262077089   
322      I1         0.8351851852   2.668518519    3.055555556    0.02814814815  0.9718518519   3.95           3.083333333    2.990740741    0.8333333333   0.1416666667   0.1283333333   0.4456666667   5.555555556    102.8092593    0.5422443274   
323      I1         1.087037037    2.668518519    2.537037037    0.02814814815  0.9355555556   9.45           3.083333333    3.083333333    2.944444444    0.04166666667  0.09166666667  0.8276666667   5.555555556    102.8092593    0.5295932411   
324      I1         0.8351851852   2.668518519    2.611111111    0.02814814815  0.6088888889   9.45           3.361111111    2.62037037     2.944444444    0.1416666667   0.165          0.3607777778   5.555555556    102.8092593    0.484850339    
325      I1         1.15           2.668518519    2.611111111    0.02814814815  0.9718518519   7.25           3.361111111    2.62037037     2.944444444    0.1472222222   0.165          0.3183333333   5.555555556    102.8092593    0.5003531151   
326      I1         1.15           2.668518519    2.537037037    0.02814814815  0.9718518519   9.45           3.361111111    3.361111111    0.05555555556  0.1472222222   0.055          0.955          5.555555556    102.8092593    0.6275922858   
327      I1         0.9611111111   2.668518519    2.537037037    0.02814814815  0.06444444444  6.883333333    3.361111111    3.268518519    2.944444444    0.008333333333 0.165          0.191          5.555555556    102.8092593    0.5492611842   
328      I1         0.8981481481   2.668518519    2.611111111    0.02814814815  0.9718518519   6.883333333    3.361111111    3.083333333    2.944444444    0.008333333333 0.055          0.573          38.88888889    102.8092593    0.5539548353   
329      I1         1.15           2.668518519    4.462962963    0.02814814815  0.02814814815  7.25           3.361111111    1.787037037    0.1666666667   0.1472222222   0.01833333333  1.082333333    5.555555556    141.6722222    0.8986690833   
330      I1         0.8981481481   2.668518519    2.537037037    0.02814814815  0.2822222222   9.45           2.712962963    3.083333333    2.944444444    0.002777777778 0.165          0.06366666667  50             147.2240741    0.6420608403   
331      I1         1.024074074    2.668518519    2.537037037    0.2459259259   0.06444444444  9.45           3.361111111    3.083333333    2.944444444    0.05833333333  0.01833333333  0.02122222222  50             102.8092593    0.6214646488   
332      I1         0.9611111111   2.668518519    2.611111111    0.02814814815  0.06444444444  0.65           2.898148148    2.805555556    0.05555555556  0.002777777778 0.01833333333  0.3183333333   5.555555556    102.8092593    0.7240184003   
333      I1         0.9611111111   2.668518519    3.055555556    0.02814814815  0.7177777778   3.216666667    3.083333333    3.083333333    2.944444444    0.04722222222  0.09166666667  0.06366666667  5.555555556    102.8092593    0.4858241943   
334      I1         1.087037037    2.668518519    2.611111111    0.02814814815  0.9718518519   9.816666667    3.083333333    3.083333333    0.05555555556  0.1083333333   0.01833333333  0.3183333333   83.33333333    147.2240741    0.7692760072   
335      I1         0.8981481481   2.668518519    3.055555556    0.02814814815  0.6088888889   6.15           3.083333333    2.805555556    2.944444444    0.1138888889   0.165          0.5305555556   5.555555556    102.8092593    0.4686899149   
336      I1         0.8351851852   1.031481481    4.462962963    0.02814814815  0.02814814815  9.45           3.361111111    1.138888889    2.944444444    0.1416666667   0.055          0.06366666667  5.555555556    147.2240741    0.8573859133   
337      I1         0.8351851852   1.031481481    4.462962963    0.02814814815  0.06444444444  7.25           3.361111111    1.694444444    2.944444444    0.1472222222   0.385          1.082333333    5.555555556    147.2240741    1.050441363    
338      I1         0.9611111111   1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           3.083333333    1.046296296    2.944444444    0.1472222222   0.165          0.06366666667  5.555555556    147.2240741    1.080023451    
339      I1         0.5833333333   2.668518519    2.537037037    0.02814814815  0.9355555556   9.45           2.805555556    1.787037037    2.944444444    0.1472222222   0.055          0.06366666667  5.555555556    102.8092593    1.006920435    
340      I1         0.9611111111   2.101851852    2.537037037    0.02814814815  0.9355555556   9.45           3.083333333    3.361111111    2.944444444    0.1472222222   0.01833333333  0.02122222222  5.555555556    125.0166667    0.7919647389   
341      I1         0.7722222222   2.668518519    4.462962963    0.02814814815  0.9355555556   9.45           2.527777778    2.527777778    2.944444444    0.1472222222   0.01833333333  0.3183333333   5.555555556    102.8092593    0.644253409    
342      I1         1.527777778    1.031481481    4.462962963    0.02814814815  0.06444444444  0.65           3.453703704    1.138888889    0.1666666667   0.002777777778 0.01833333333  0.8276666667   5.555555556    147.2240741    1.034955757    
343      I1         1.464814815    1.031481481    4.462962963    0.02814814815  0.9355555556   0.65           3.361111111    2.712962963    2.944444444    0.008333333333 0.01833333333  0.06366666667  5.555555556    141.6722222    1.07172586     
344      I1         1.338888889    1.472222222    4.462962963    0.02814814815  0.9718518519   9.45           3.361111111    1.046296296    2.944444444    0.008333333333 0.01833333333  0.06366666667  5.555555556    147.2240741    1.089259036    
345      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.527777778    2.944444444    0.1416666667   0.01833333333  0.06366666667  5.555555556    102.8092593    0.4053727118   
346      I1         1.15           1.094444444    4.462962963    0.02814814815  0.02814814815  0.65           3.361111111    1.787037037    2.833333333    0.1472222222   0.01833333333  0.06366666667  5.555555556    102.8092593    0.5761968917   
347      I1         0.8351851852   2.605555556    4.462962963    0.02814814815  0.9355555556   0.65           3.361111111    1.787037037    2.833333333    0.1472222222   0.01833333333  0.06366666667  5.555555556    102.8092593    0.9319481658   
348      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.7177777778   0.65           2.342592593    2.62037037     2.833333333    0.1416666667   0.01833333333  1.082333333    5.555555556    102.8092593    0.573043881    
349      I1         0.7722222222   2.668518519    4.462962963    0.02814814815  0.02814814815  9.45           2.805555556    2.805555556    2.944444444    0.008333333333 0.01833333333  0.955          5.555555556    102.8092593    0.3620836428   
350      I1         1.15           1.031481481    3.055555556    0.02814814815  0.02814814815  0.65           3.453703704    1.138888889    0.05555555556  0.002777777778 0.01833333333  0.06366666667  5.555555556    141.6722222    1.152262794    
351      I1         1.464814815    2.668518519    4.462962963    0.02814814815  0.02814814815  9.45           3.083333333    3.361111111    2.833333333    0.008333333333 0.01833333333  0.06366666667  5.555555556    102.8092593    0.5786060409   
352      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3502213593   
353      I1         1.464814815    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           3.361111111    2.527777778    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.5633431711   
354      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  2.85           2.805555556    2.805555556    0.1666666667   0.002777777778 0.01833333333  0.3183333333   5.555555556    102.8092593    0.6767476962   
355      I1         1.338888889    2.668518519    2.611111111    0.3185185185   0.02814814815  9.45           3.453703704    1.138888889    0.1666666667   0.002777777778 0.01833333333  1.082333333    5.555555556    102.8092593    1.046186766    
356      I1         0.7722222222   2.038888889    2.611111111    0.02814814815  0.02814814815  9.45           3.361111111    1.787037037    2.944444444    0.002777777778 0.3116666667   0.06366666667  5.555555556    147.2240741    0.9751193364   
357      I1         1.15           2.668518519    2.611111111    0.02814814815  0.06444444444  9.816666667    3.453703704    3.453703704    0.1666666667   0.002777777778 0.275          0.06366666667  94.44444444    147.2240741    0.9369949665   
358      I1         1.15           2.668518519    3.5            0.02814814815  0.02814814815  9.45           3.083333333    1.787037037    0.05555555556  0.002777777778 0.01833333333  0.3183333333   5.555555556    141.6722222    0.9452632843   
359      I1         1.527777778    1.031481481    2.537037037    0.02814814815  0.9355555556   0.2833333333   2.25           1.787037037    2.833333333    0.1416666667   0.01833333333  0.06366666667  5.555555556    147.2240741    1.077379515    
360      I1         1.527777778    1.031481481    2.537037037    0.3185185185   0.9355555556   2.85           3.453703704    1.787037037    0.05555555556  0.1472222222   0.055          0.06366666667  5.555555556    141.6722222    1.047968039    
361      I1         1.338888889    1.85           3.12962963     0.02814814815  0.9718518519   0.65           3.083333333    1.787037037    0.05555555556  0.1472222222   0.01833333333  0.06366666667  5.555555556    108.3611111    0.9019175378   
362      I1         0.3944444444   2.668518519    4.462962963    0.02814814815  0.06444444444  7.25           1.787037037    3.361111111    2.944444444    0.1416666667   0.01833333333  0.3183333333   5.555555556    102.8092593    0.4081717952   
363      I1         0.9611111111   2.668518519    2.537037037    0.02814814815  0.9718518519   9.45           3.361111111    3.361111111    2.944444444    0.1472222222   0.6783333333   0.06366666667  5.555555556    125.0166667    1.087339766    
364      I1         0.5833333333   2.668518519    4.462962963    0.02814814815  0.02814814815  9.45           1.416666667    1.787037037    2.944444444    0.1416666667   0.01833333333  1.082333333    5.555555556    141.6722222    1.276413515    
365      I1         0.8351851852   2.668518519    2.537037037    0.02814814815  0.06444444444  9.45           3.453703704    1.046296296    2.944444444    0.1416666667   0.605          1.082333333    5.555555556    108.3611111    1.156825292    
366      I1         0.8351851852   1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           3.361111111    1.046296296    2.833333333    0.1416666667   0.6416666667   1.082333333    5.555555556    147.2240741    1.229532034    
367      I1         0.8351851852   1.031481481    4.462962963    0.02814814815  0.06444444444  9.45           1.138888889    1.046296296    2.833333333    0.1416666667   0.3483333333   0.8276666667   5.555555556    147.2240741    1.637312374    
368      I1         0.7722222222   1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           1.694444444    1.787037037    2.944444444    0.1416666667   0.3483333333   1.082333333    5.555555556    147.2240741    1.244570059    
369      I1         0.7722222222   1.031481481    3.5            0.02814814815  0.06444444444  9.45           3.453703704    1.787037037    2.944444444    0.1472222222   0.01833333333  0.8276666667   5.555555556    108.3611111    1.222780448    
370      I1         0.8351851852   2.668518519    4.462962963    0.02814814815  0.06444444444  9.45           3.453703704    1.046296296    2.833333333    0.1416666667   0.495          0.06366666667  5.555555556    147.2240741    1.27819358     
371      I1         0.8351851852   1.031481481    3.12962963     0.02814814815  0.06444444444  0.2833333333   2.805555556    1.138888889    2.833333333    0.1472222222   0.385          0.06366666667  5.555555556    147.2240741    1.186358748    
372      I1         1.15           2.668518519    2.537037037    0.02814814815  0.9718518519   9.45           3.361111111    2.62037037     0.1666666667   0.002777777778 0.3483333333   0.06366666667  5.555555556    141.6722222    0.856792862    
373      I1         0.7722222222   2.668518519    4.462962963    0.02814814815  0.02814814815  9.45           2.25           3.361111111    2.944444444    0.1416666667   0.01833333333  1.082333333    5.555555556    102.8092593    0.3962620991   
374      I1         0.3944444444   2.668518519    4.462962963    0.02814814815  0.06444444444  9.45           2.712962963    3.083333333    2.944444444    0.1416666667   0.01833333333  0.3183333333   5.555555556    102.8092593    0.4282543434   
375      I1         0.5833333333   2.668518519    4.462962963    0.02814814815  0.06444444444  9.45           1.787037037    3.361111111    2.944444444    0.1416666667   0.3483333333   0.06366666667  5.555555556    102.8092593    0.8697039787   
376      I1         0.5833333333   2.668518519    2.537037037    0.02814814815  0.06444444444  0.2833333333   3.361111111    2.527777778    0.8333333333   0.1472222222   0.3483333333   1.124777778    5.555555556    141.6722222    0.9760874541   
377      I1         1.842592593    2.668518519    2.537037037    0.3185185185   0.9355555556   9.45           3.083333333    3.453703704    0.1666666667   0.1416666667   0.01833333333  0.8276666667   5.555555556    147.2240741    1.038060792    
378      I1         1.968518519    2.668518519    2.537037037    0.02814814815  0.9355555556   9.45           2.805555556    3.453703704    0.1666666667   0.1416666667   0.9716666667   1.082333333    5.555555556    147.2240741    1.733042693    
379      I1         1.15           2.668518519    3.055555556    0.06444444444  0.9718518519   9.816666667    3.361111111    2.25           0.05555555556  0.1472222222   0.3483333333   1.082333333    5.555555556    102.8092593    0.8479002988   
380      I1         1.905555556    1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           3.453703704    1.046296296    0.1666666667   0.002777777778 0.9716666667   0.06366666667  5.555555556    141.6722222    1.734380279    
381      I1         1.905555556    1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           2.805555556    1.046296296    0.05555555556  0.1416666667   0.01833333333  1.082333333    5.555555556    147.2240741    1.147411436    
382      I1         1.527777778    1.031481481    2.537037037    0.02814814815  0.9718518519   9.45           2.805555556    1.046296296    2.833333333    0.002777777778 0.385          1.082333333    5.555555556    147.2240741    1.078136144    
383      I1         1.905555556    2.668518519    4.462962963    0.02814814815  0.9355555556   0.65           3.453703704    1.046296296    0.1666666667   0.1472222222   0.9716666667   1.082333333    5.555555556    141.6722222    1.903758969    
384      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  2.85           2.712962963    3.361111111    2.944444444    0.008333333333 0.01833333333  1.082333333    5.555555556    141.6722222    0.4774194424   
385      I1         1.464814815    2.668518519    3.944444444    0.02814814815  0.02814814815  0.65           2.805555556    3.453703704    2.944444444    0.1416666667   0.01833333333  0.06366666667  5.555555556    141.6722222    0.7206133769   
386      I1         0.5833333333   2.668518519    4.462962963    0.02814814815  0.06444444444  0.65           2.712962963    3.083333333    2.944444444    0.1416666667   0.01833333333  1.082333333    5.555555556    102.8092593    0.3974055626   
387      I1         1.15           2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           3.361111111    2.527777778    2.944444444    0.1472222222   0.275          0.8276666667   5.555555556    147.2240741    0.7341419096   
388      I1         1.716666667    1.031481481    2.537037037    0.02814814815  0.9355555556   9.45           3.361111111    3.453703704    2.944444444    0.002777777778 0.055          0.06366666667  5.555555556    147.2240741    1.070970742    
389      I1         0.5833333333   2.668518519    2.537037037    0.02814814815  0.7177777778   0.2833333333   3.361111111    1.046296296    2.833333333    0.002777777778 0.055          1.082333333    5.555555556    102.8092593    1.524833118    
390      I1         1.716666667    1.031481481    3.12962963     0.3185185185   0.06444444444  9.45           3.453703704    1.046296296    0.1666666667   0.1472222222   0.385          0.06366666667  5.555555556    147.2240741    1.276426618    
391      I1         1.527777778    2.668518519    2.537037037    0.02814814815  0.06444444444  9.45           1.972222222    1.046296296    2.833333333    0.002777777778 0.01833333333  1.082333333    5.555555556    147.2240741    1.147497306    
392      I1         1.338888889    1.661111111    2.537037037    0.02814814815  0.02814814815  0.65           3.083333333    1.046296296    0.05555555556  0.1472222222   0.275          1.082333333    5.555555556    147.2240741    1.029461446    
393      I1         1.15           2.668518519    2.537037037    0.02814814815  0.9355555556   9.45           2.527777778    1.046296296    2.944444444    0.002777777778 0.9716666667   1.082333333    5.555555556    141.6722222    1.597863153    
394      I1         0.7722222222   2.668518519    3.277777778    0.02814814815  0.9718518519   9.45           2.527777778    1.787037037    2.944444444    0.002777777778 0.385          1.082333333    5.555555556    147.2240741    0.9704701323   
395      I1         1.338888889    2.668518519    4.462962963    0.2822222222   0.02814814815  0.65           3.361111111    1.046296296    2.944444444    0.008333333333 0.01833333333  1.082333333    5.555555556    147.2240741    1.085598084    
396      I1         1.338888889    1.598148148    4.462962963    0.2822222222   0.02814814815  0.65           3.361111111    1.694444444    2.944444444    0.1472222222   0.01833333333  0.06366666667  5.555555556    147.2240741    0.8439370302   
397      I1         0.7722222222   1.661111111    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    1.787037037    2.944444444    0.002777777778 0.01833333333  0.8276666667   5.555555556    141.6722222    0.7580733172   
398      I1         0.9611111111   1.031481481    4.462962963    0.02814814815  0.06444444444  0.65           3.453703704    1.046296296    0.1666666667   0.008333333333 0.9716666667   1.082333333    5.555555556    147.2240741    1.787734467    
399      I1         0.8351851852   1.031481481    2.537037037    0.02814814815  0.06444444444  9.45           2.805555556    1.787037037    0.1666666667   0.008333333333 0.01833333333  1.082333333    5.555555556    147.2240741    1.223725725    
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  wp_soil        wp_soil_sigma  neg_kge        
400      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3502213593   
401      I1         1.131111111    2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3739053084   
402      I1         0.9611111111   2.668518519    4.462962963    0.1261481481   0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3828541376   
403      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.1261481481   0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3709030463   
404      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  1.64           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3423265774   
405      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           3.055555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3700450765   
406      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    3.240740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   5.555555556    102.8092593    0.3930550962   
407      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.02333333333  0.01833333333  0.3183333333   5.555555556    102.8092593    0.3864442263   
408      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.1173333333   0.3183333333   5.555555556    102.8092593    0.4103839499   
409      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.4329333333   5.555555556    102.8092593    0.3508424429   
410      I1         0.9611111111   2.668518519    4.462962963    0.02814814815  0.02814814815  0.65           2.805555556    2.990740741    2.833333333    0.008333333333 0.01833333333  0.3183333333   35.55555556    102.8092593    0.3673182576   
