%eval_id interface log__t_efold_soil log__t_efold_karst f_exfiltration_soil PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst neg_kge        
%eval_id interface log__t_efold_soil log__t_efold_karst f_exfiltration_soil PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst neg_kge        
401      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1463945213   
402      I1         2.62654321     4.490123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.146892447    
403      I1         2.62654321     4.290123457    0.8157777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1859493122   
404      I1         2.62654321     4.290123457    0.7177777778   7.751111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1501631181   
405      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.01592592593  3.336419753    3.645061728    0.1614862532   
406      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.586419753    3.645061728    0.1498330546   
407      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.895061728    0.1460908385   
408      I1         2.45654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1633174269   
409      I1         2.62654321     4.090123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1460956323   
410      I1         2.62654321     4.290123457    0.6197777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1960418027   
411      I1         2.62654321     4.290123457    0.7177777778   5.771111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1435003922   
412      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.018518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.155628976    
413      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.681481481    0.0009259259259 3.336419753    3.645061728    0.1522491345   
414      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.086419753    3.645061728    0.1636998437   
415      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.395061728    0.1469549607   
416      I1         2.62654321     4.390123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1466239192   
417      I1         2.62654321     4.290123457    0.7667777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1508307552   
418      I1         2.62654321     4.290123457    0.7177777778   7.256111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1481463175   
419      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.393518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.14702936     
420      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.008425925926 3.336419753    3.645061728    0.1614862532   
421      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.461419753    3.645061728    0.1454810583   
422      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.770061728    0.146209122    
423      I1         2.54154321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1522671454   
424      I1         2.62654321     4.190123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.146214508    
425      I1         2.62654321     4.290123457    0.6687777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1656418953   
426      I1         2.62654321     4.290123457    0.7177777778   6.266111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1448419828   
427      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.143518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1481620464   
428      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.831481481    0.0009259259259 3.336419753    3.645061728    0.1443189049   
429      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.211419753    3.645061728    0.152712027    
430      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.520061728    0.146644231    
431      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1454596047   
432      I1         2.62654321     4.340123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1465037222   
433      I1         2.62654321     4.290123457    0.7422777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1448819381   
434      I1         2.62654321     4.290123457    0.7177777778   7.008611111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1472479369   
435      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.331018519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1465374528   
436      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.004675925926 3.336419753    3.645061728    0.1613069131   
437      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.398919753    3.645061728    0.1452482318   
438      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.707561728    0.1462935957   
439      I1         2.58404321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1486134521   
440      I1         2.62654321     4.240123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.146297643    
441      I1         2.62654321     4.290123457    0.6932777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1539184431   
442      I1         2.62654321     4.290123457    0.7177777778   6.513611111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1455923883   
443      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.206018519    2.981481481    0.0009259259259 3.336419753    3.645061728    0.1468135871   
444      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1437383316   
445      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.273919753    3.645061728    0.1489055505   
446      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.336419753    3.582561728    0.146511532    
447      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1419592785   
448      I1         2.62654321     4.340123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1436668231   
449      I1         2.62654321     4.290123457    0.7422777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1462190058   
450      I1         2.62654321     4.290123457    0.7177777778   7.008611111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1445051961   
451      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1430269476   
452      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.004675925926 3.336419753    3.645061728    0.1524212403   
453      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1439321695   
454      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.707561728    0.143829842    
455      I1         2.58404321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.146870737    
456      I1         2.62654321     4.240123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1438271587   
457      I1         2.62654321     4.290123457    0.6932777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1474497814   
458      I1         2.62654321     4.290123457    0.7177777778   6.513611111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1430422942   
459      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.206018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1451746788   
460      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.831481481    0.0009259259259 3.336419753    3.645061728    0.1443189049   
461      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.273919753    3.645061728    0.1450059518   
462      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.582561728    0.1436631961   
463      I1         2.66904321     4.340123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1419078857   
464      I1         2.66904321     4.290123457    0.7422777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1431274131   
465      I1         2.66904321     4.290123457    0.7177777778   7.008611111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1428568475   
466      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1417269506   
467      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.004675925926 3.336419753    3.645061728    0.1528523445   
468      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1408989264   
469      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.707561728    0.1420289737   
470      I1         2.66904321     4.240123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.142027293    
471      I1         2.66904321     4.290123457    0.6932777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1468576161   
472      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1411139789   
473      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.206018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1428885733   
474      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.831481481    0.0009259259259 3.336419753    3.645061728    0.1422078565   
475      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.273919753    3.645061728    0.1444489363   
476      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.336419753    3.582561728    0.1419056692   
477      I1         2.66904321     4.340123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.14079171     
478      I1         2.66904321     4.290123457    0.7422777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1441976193   
479      I1         2.66904321     4.290123457    0.7177777778   7.008611111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1416541546   
480      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1400257482   
481      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.981481481    0.0009259259259 3.398919753    3.645061728    0.1431327156   
482      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.004675925926 3.398919753    3.645061728    0.1488325118   
483      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.461419753    3.645061728    0.1413049192   
484      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.707561728    0.1410286676   
485      I1         2.66904321     4.240123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1410250053   
486      I1         2.66904321     4.290123457    0.6932777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1439671449   
487      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1402198761   
488      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.206018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1425594315   
489      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.831481481    0.0009259259259 3.398919753    3.645061728    0.141720938    
490      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.582561728    0.1407862134   
491      I1         2.66904321     4.340123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1399632634   
492      I1         2.66904321     4.290123457    0.7422777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1419802419   
493      I1         2.66904321     4.290123457    0.7177777778   7.008611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1408154429   
494      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.393518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1396765935   
495      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.981481481    0.0009259259259 3.398919753    3.645061728    0.1431442708   
496      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.004675925926 3.398919753    3.645061728    0.1498855619   
497      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.461419753    3.645061728    0.1398485174   
498      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.707561728    0.1401086379   
499      I1         2.62654321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1426369234   
500      I1         2.66904321     4.240123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1401062716   
501      I1         2.66904321     4.290123457    0.6932777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1444728912   
502      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1393025164   
503      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.831481481    0.0009259259259 3.398919753    3.645061728    0.1404292759   
504      I1         2.66904321     4.290123457    0.7177777778   6.761111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.582561728    0.1399602597   
505      I1         2.66904321     4.390123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1391834488   
506      I1         2.66904321     4.290123457    0.7667777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1510177461   
507      I1         2.66904321     4.290123457    0.7177777778   7.008611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1408154429   
508      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.456018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1388833261   
509      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.008425925926 3.398919753    3.645061728    0.1577348458   
510      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.523919753    3.645061728    0.1408470863   
511      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.770061728    0.1394981297   
512      I1         2.58404321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1462282429   
513      I1         2.66904321     4.190123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1394950167   
514      I1         2.66904321     4.290123457    0.6687777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1526732292   
515      I1         2.66904321     4.290123457    0.7177777778   6.018611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1380689239   
516      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.206018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1419354953   
517      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.756481481    0.0009259259259 3.398919753    3.645061728    0.1427244687   
518      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.273919753    3.645061728    0.1439003078   
519      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.520061728    0.1391771926   
520      I1         2.66904321     4.340123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.139234551    
521      I1         2.66904321     4.290123457    0.7422777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1415049874   
522      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.393518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1389187414   
523      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.981481481    0.0009259259259 3.398919753    3.645061728    0.1423150406   
524      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.004675925926 3.398919753    3.645061728    0.1488578002   
525      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.461419753    3.645061728    0.1393149701   
526      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.707561728    0.1393914244   
527      I1         2.62654321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1420827738   
528      I1         2.66904321     4.240123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1393888206   
529      I1         2.66904321     4.290123457    0.6932777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1435478815   
530      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1386383153   
531      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.831481481    0.0009259259259 3.398919753    3.645061728    0.1397942574   
532      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1408416161   
533      I1         2.66904321     4.290123457    0.7177777778   6.513611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.582561728    0.1392311918   
534      I1         2.66904321     4.340123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1385645429   
535      I1         2.66904321     4.290123457    0.7422777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1411036167   
536      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.393518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1382173878   
537      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.981481481    0.0009259259259 3.398919753    3.645061728    0.1415363322   
538      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.004675925926 3.398919753    3.645061728    0.1478541548   
539      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.461419753    3.645061728    0.1388583778   
540      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.707561728    0.138733592    
541      I1         2.62654321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1416020456   
542      I1         2.66904321     4.240123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1387307382   
543      I1         2.66904321     4.290123457    0.6932777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1426663493   
544      I1         2.66904321     4.290123457    0.7177777778   6.018611111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1380689239   
545      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.268518519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.139602987    
546      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.831481481    0.0009259259259 3.398919753    3.645061728    0.1392117053   
547      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.336419753    3.645061728    0.1399972305   
548      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.582561728    0.1385608078   
549      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1376684246   
550      I1         2.66904321     4.315123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1385991927   
551      I1         2.66904321     4.290123457    0.7300277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1389827485   
552      I1         2.66904321     4.290123457    0.7177777778   6.389861111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1389671784   
553      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.362268519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1383730972   
554      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.943981481    0.0009259259259 3.398919753    3.645061728    0.1389086762   
555      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.002800925926 3.398919753    3.645061728    0.1391591633   
556      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1385516177   
557      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.676311728    0.1386837184   
558      I1         2.64779321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1399311549   
559      I1         2.66904321     4.265123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1386820994   
560      I1         2.66904321     4.290123457    0.7055277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1399296131   
561      I1         2.66904321     4.290123457    0.7177777778   6.142361111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1383442255   
562      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.299768519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1390382964   
563      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.868981481    0.0009259259259 3.398919753    3.645061728    0.1388528682   
564      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.367669753    3.645061728    0.139121223    
565      I1         2.66904321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.613811728    0.1385973553   
566      I1         2.69029321     4.315123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.137635345    
567      I1         2.69029321     4.290123457    0.7300277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1376547141   
568      I1         2.69029321     4.290123457    0.7177777778   6.389861111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1380408322   
569      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.362268519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.137502132    
570      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.943981481    0.0009259259259 3.398919753    3.645061728    0.1380517553   
571      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.002800925926 3.398919753    3.645061728    0.1384820087   
572      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1372488977   
573      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.676311728    0.1377073545   
574      I1         2.69029321     4.265123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.1377060656   
575      I1         2.69029321     4.290123457    0.7055277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.139302601    
576      I1         2.69029321     4.290123457    0.7177777778   6.142361111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.137329055    
577      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.299768519    2.906481481    0.0009259259259 3.398919753    3.645061728    0.137965608    
578      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.868981481    0.0009259259259 3.398919753    3.645061728    0.1378007901   
579      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.367669753    3.645061728    0.1384861187   
580      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.398919753    3.613811728    0.1376339      
581      I1         2.69029321     4.315123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1372006037   
582      I1         2.69029321     4.290123457    0.7300277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.137792832    
583      I1         2.69029321     4.290123457    0.7177777778   6.389861111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1375722681   
584      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.362268519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1369388461   
585      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.943981481    0.0009259259259 3.430169753    3.645061728    0.1374553233   
586      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.002800925926 3.430169753    3.645061728    0.1376265105   
587      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.461419753    3.645061728    0.1372264587   
588      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.676311728    0.1373039993   
589      I1         2.69029321     4.265123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1373020542   
590      I1         2.69029321     4.290123457    0.7055277778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1383657834   
591      I1         2.69029321     4.290123457    0.7177777778   6.142361111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1369608227   
592      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.299768519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1376999174   
593      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.868981481    0.0009259259259 3.430169753    3.645061728    0.1375260816   
594      I1         2.69029321     4.290123457    0.7177777778   6.266111111    3.331018519    2.906481481    0.0009259259259 3.430169753    3.613811728    0.1371983278   
595      I1         2.69029321     4.315123457    0.7177777778   6.266111111    3.362268519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.136900808    
596      I1         2.69029321     4.290123457    0.7300277778   6.266111111    3.362268519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.1371725993   
597      I1         2.69029321     4.290123457    0.7177777778   6.389861111    3.362268519    2.906481481    0.0009259259259 3.430169753    3.645061728    0.137271967    
